libraryId	cutoffTPM	proportionGenicPresent	numberGenicPresent	numberGenic	proportionCodingPresent	numberPresentCoding	numberCoding	proportionIntergenicPresent	numberIntergenicPresent	numberIntergenic	pValueCutoff	meanIntergenic	sdIntergenic	speciesId
SRX5543872	0.261648	52.5485436893204	18619	35432	72.2245380019453	15594	21591	4.65209659840532	811	17433	0.05	0.0398331137322784	3.13965789811103	9544
SRX5543873	0.273268	53.0537367351547	18798	35432	71.9883284701959	15543	21591	4.75534905065106	829	17433	0.05	0.0418216480197555	3.13029856094054	9544
SRX5543874	0.262207	53.7169790020321	19033	35432	72.5302209253856	15660	21591	4.61767911432341	805	17433	0.05	0.0401444410378737	3.12912925688097	9544
SRX5543875	0.183726	52.5795890720253	18630	35432	73.6001111574267	15891	21591	4.20466930534045	733	17433	0.05	0.02744083423999	3.17649199901156	9544
SRX5543876	0.200785	52.4215398509822	18574	35432	72.7525357787967	15708	21591	4.53737165146561	791	17433	0.05	0.0305929248495581	3.13824573134834	9544
SRX5543877	0.183925	52.1759990968616	18487	35432	72.5348524848316	15661	21591	4.5029541673837	785	17433	0.05	0.0279829996031859	3.14157836780425	9544
SRX5543878	0.162724	50.9398284037029	18049	35432	72.0022231485341	15546	21591	4.34807548901509	758	17433	0.05	0.0232039242148741	3.26750375278739	9544
SRX5543879	0.226549	52.5767667645067	18629	35432	72.5765365198462	15670	21591	4.64062410371135	809	17433	0.05	0.0346688176080198	3.13052072412698	9544
SRX5543880	0.197288	51.8344998871077	18366	35432	72.3356954286508	15618	21591	4.40543796248494	768	17433	0.05	0.0293156024257637	3.18596287273773	9544
SRX5543881	0.185523	52.3763829306841	18558	35432	73.053587142791	15773	21591	4.64636035105834	810	17433	0.05	0.0279812941945313	3.15770667900682	9544
SRX5543882	0.206226	52.2013998645292	18496	35432	72.6182205548608	15679	21591	4.5029541673837	785	17433	0.05	0.0308486723560284	3.17393669905836	9544
SRX5543883	0.207763	52.0997967938587	18460	35432	72.5163262470474	15657	21591	4.4226467045259	771	17433	0.05	0.031279319671703	3.16029905721788	9544
SRX5543884	0.228093	53.5335290133213	18968	35432	72.8497985271641	15729	21591	4.53163540411863	790	17433	0.05	0.034845208567033	3.13320517434053	9544
SRX5543885	0.232375	52.6332129148792	18649	35432	72.6830623871057	15693	21591	4.48574542534274	782	17433	0.05	0.0354879536455798	3.13439560073662	9544
SRX5543886	0.233403	52.8025513659968	18709	35432	72.6737992682136	15691	21591	4.53737165146561	791	17433	0.05	0.035780038688199	3.12718180167674	9544
SRX5543887	0.189872	53.1017159629713	18815	35432	73.1462183317123	15793	21591	4.40543796248494	768	17433	0.05	0.0289225746765095	3.13851413875941	9544
SRX5543888	0.225816	52.7602167532174	18694	35432	72.9748506322079	15756	21591	4.56031664085355	795	17433	0.05	0.0346159806133027	3.12696404934833	9544
SRX5543889	0.251555	52.4554075412057	18586	35432	72.1643277291464	15581	21591	4.5029541673837	785	17433	0.05	0.0377225699759097	3.16850125194948	9544
SRX5543890	0.187355	51.3659968390156	18200	35432	71.5853827983882	15456	21591	4.64636035105834	810	17433	0.05	0.0258431709564227	3.33411765544846	9544
SRX5543891	0.150849	52.7517498306616	18691	35432	73.5121115279515	15872	21591	4.52016290942465	788	17433	0.05	0.0226377302420788	3.16701533456389	9544
SRX5543892	0.141362	51.6002483630616	18283	35432	72.5487471631698	15664	21591	4.41117420983193	769	17433	0.05	0.0210798783225075	3.17967166095314	9544
SRX5543893	0.147115	53.0368028900429	18792	35432	73.4426381362605	15857	21591	4.24482303676935	740	17433	0.05	0.0227127814523997	3.11355535639459	9544
SRX5543894	0.27431	54.5410927974712	19325	35432	73.26663887731	15819	21591	3.94653817472609	688	17433	0.05	0.0430944647038619	3.07952336852071	9544
SRX5543895	0.279139	55.2636035222398	19581	35432	74.3318975499051	16049	21591	4.07847186370676	711	17433	0.05	0.044954091458006	3.03403711616945	9544
SRX5543896	0.265725	53.7310905396252	19038	35432	73.2110601639572	15807	21591	4.4226467045259	771	17433	0.05	0.0428696000773623	3.02975937984916	9544
SRX5543897	0.282254	54.2983743508693	19239	35432	73.0211662266685	15766	21591	4.37675672575002	763	17433	0.05	0.0456515233012055	3.02657853667665	9544
SRX5543898	0.218618	53.9060736057801	19100	35432	73.4750590523829	15864	21591	4.30792175758619	751	17433	0.05	0.0344829308046038	3.07338435750757	9544
SRX5543899	0.201429	51.9840821855949	18419	35432	72.7201148626743	15701	21591	4.44559169391384	775	17433	0.05	0.0294595921847938	3.21729069411714	9544
SRX5543900	0.19168	52.2917137051253	18528	35432	72.5857996387384	15672	21591	4.52589915677164	789	17433	0.05	0.0282834550793064	3.19935580189898	9544
SRX5543901	0.170254	52.0377060284489	18438	35432	72.6599045898754	15688	21591	4.61767911432341	805	17433	0.05	0.0259282920825001	3.13889090638206	9544
SRX5543902	0.204529	51.8683675773312	18378	35432	72.1643277291464	15581	21591	4.49148167268973	783	17433	0.05	0.0304008274028078	3.18637676934421	9544
SRX5543903	0.1677684	50.6265522691353	17938	35432	71.358436385531	15407	21591	4.44559169391384	775	17433	0.05	0.023977672282015	3.2629308779867	9544
SRX5543904	0.179789	51.1543237751185	18125	35432	71.5946459172804	15458	21591	4.47427293064877	780	17433	0.05	0.0260502130972187	3.2338409135566	9544
SRX5543905	0.174026	52.3961390833145	18565	35432	72.5950627576305	15674	21591	4.53163540411863	790	17433	0.05	0.0264043175382064	3.14674465609646	9544
SRX5543906	0.232354	52.3594490855724	18552	35432	72.1782224074846	15584	21591	4.49148167268973	783	17433	0.05	0.0341842711323174	3.20577282936331	9544
SRX5543907	0.1865873	54.1657258974938	19192	35432	74.2392663609837	16029	21591	4.17598806860552	728	17433	0.05	0.0305391947611261	3.00441251771571	9544
SRX5543908	0.14404	54.1685482050124	19193	35432	74.6422120327914	16116	21591	4.3021855102392	750	17433	0.05	0.0225058296958335	3.09014827611065	9544
SRX5543909	0.283984	52.7969067509596	18707	35432	72.3079060719744	15612	21591	4.14730683187059	723	17433	0.05	0.043232189611561	3.13981388286105	9544
SRX5543910	0.32159	52.5259652291714	18611	35432	72.1133805752397	15570	21591	4.15304307921758	724	17433	0.05	0.0499942275835537	3.09992925387379	9544
SRX5543911	0.181542	54.891058929781	19449	35432	75.1099995368441	16217	21591	4.12436184248265	719	17433	0.05	0.0298092145316934	2.99851764840783	9544
SRX5543912	0.134981	54.3576428087604	19260	35432	74.9154740401093	16175	21591	4.2620317788103	743	17433	0.05	0.021375878093791	3.06601055058811	9544
SRX5543913	0.173023	54.3632874237977	19262	35432	74.8552637673104	16162	21591	4.15877932656456	725	17433	0.05	0.0279391439864594	3.02956845456518	9544
SRX5543914	0.180077	54.6737412508467	19372	35432	74.6931591866982	16127	21591	4.32513049962714	754	17433	0.05	0.0282346915192459	3.08402647900812	9544
SRX5543915	0.250158	53.8834951456311	19092	35432	72.845166967718	15728	21591	4.65209659840532	811	17433	0.05	0.0391995889324666	3.08570494584459	9544
SRX5543916	0.231872	53.2738767216076	18876	35432	73.0304293455606	15768	21591	4.58899787758848	800	17433	0.05	0.0352823161300976	3.14127021205054	9544
SRX5543917	0.20576	53.5984420862497	18991	35432	73.9567412347737	15968	21591	4.64062410371135	809	17433	0.05	0.0322306810101925	3.08555002391987	9544
SRX5543918	0.234287	53.7536689997742	19046	35432	73.905794080867	15957	21591	4.57178913554753	797	17433	0.05	0.0369651210622661	3.07233395750138	9544
SRX5543919	0.214122	52.3707383156469	18556	35432	72.6228521143069	15680	21591	4.70945907187518	821	17433	0.05	0.0319562825344689	3.17833114033109	9544
SRX5543920	0.215016	54.0754120568977	19160	35432	73.2897966745403	15824	21591	4.69225032983422	818	17433	0.05	0.0323726376315765	3.16028537081567	9544
SRX5543921	0.267769	53.0876044253782	18810	35432	72.3171691908666	15614	21591	4.66930534044628	814	17433	0.05	0.0389377409325417	3.22898834983974	9544
SRX5543922	0.285296	54.2362835854595	19217	35432	73.0350609050067	15769	21591	4.49148167268973	783	17433	0.05	0.0443763936238666	3.09939655569491	9544
SRX5543923	0.279995	53.815759765184	19068	35432	73.0257977861146	15767	21591	4.21614180003442	735	17433	0.05	0.0446593713686519	3.05194703538794	9544
SRX5543924	0.137309	53.3529013321291	18904	35432	74.2485294798759	16031	21591	4.49148167268973	783	17433	0.05	0.0215590814343286	3.08147588644697	9544
SRX5543925	0.14461	54.1798374350869	19197	35432	74.9108424806632	16174	21591	4.44559169391384	775	17433	0.05	0.0233864850972702	3.02659835063171	9544
SRX5543926	0.244636	53.5589297809889	18977	35432	73.3268491501088	15832	21591	4.19893305799346	732	17433	0.05	0.038769469699049	3.06442605491755	9544
SRX5543927	0.183159	53.8637389930007	19085	35432	74.1281089342782	16005	21591	4.31365800493317	752	17433	0.05	0.0282203368450042	3.1172227964069	9544
SRX5543928	0.219276	53.7198013095507	19034	35432	73.5399008846279	15878	21591	4.25629553146332	742	17433	0.05	0.034241592954698	3.09123158522399	9544
SRX5543929	0.15679	54.2419282004967	19219	35432	74.5356861655319	16093	21591	4.24482303676935	740	17433	0.05	0.0252824393703599	3.03146889463529	9544
SRX5543930	0.0920887	52.3030029351998	18532	35432	72.3820110231115	15628	21591	4.01537314288992	700	17433	0.05	0.0147617689870109	3.04329221043203	9544
SRX5543931	0.210012	52.2832467825694	18525	35432	72.5719049604002	15669	21591	4.57178913554753	797	17433	0.05	0.0320595146927878	3.13447918449392	9544
SRX5543932	0.217395	52.3114698577557	18535	35432	72.5209578064934	15658	21591	4.50869041473068	786	17433	0.05	0.0336117289802592	3.11052182838083	9544
SRX5543933	0.2410285	52.5541883043576	18621	35432	72.2338011208374	15596	21591	4.49721792003671	784	17433	0.05	0.0348293086829881	3.24106996789608	9544
SRX5543934	0.234593	52.5626552269135	18624	35432	72.344958547543	15620	21591	4.46853668330178	779	17433	0.05	0.0347501431813275	3.1926910962873	9544
SRX5543935	0.217036	52.2578460149018	18516	35432	72.7432726599046	15706	21591	4.4628004359548	778	17433	0.05	0.032527885771031	3.17023159828746	9544
SRX5543936	0.195408	52.7263490629939	18682	35432	73.1786392478347	15800	21591	4.49721792003671	784	17433	0.05	0.0297779586824443	3.13836525531213	9544
SRX5543937	0.260694	53.9173628358546	19104	35432	73.4750590523829	15864	21591	4.38822922044399	765	17433	0.05	0.0420233510950197	3.03251180897945	9544
SRX5543938	0.218363	54.4027997290585	19276	35432	74.5217914871937	16090	21591	4.37675672575002	763	17433	0.05	0.0343485999369992	3.07719010437306	9544
SRX5543939	0.209665	53.7903589975164	19059	35432	73.8548469269603	15946	21591	4.48574542534274	782	17433	0.05	0.0341203391147597	3.01556271569876	9544
SRX5543940	0.250156	53.8750282230752	19089	35432	73.26663887731	15819	21591	4.33660299432112	756	17433	0.05	0.0403484409032058	3.0318036455388	9544
SRX5543941	0.2257532	54.9418604651163	19467	35432	73.54916400352	15880	21591	4.5029541673837	785	17433	0.05	0.0360659543889819	3.04967848910245	9544
SRX5543942	0.242252	54.7584104764055	19402	35432	73.9196887592052	15960	21591	4.49148167268973	783	17433	0.05	0.0394823583961749	3.01284110882801	9544
SRX5543943	0.192033	53.2682321065703	18874	35432	73.5121115279515	15872	21591	4.49721792003671	784	17433	0.05	0.030388113813481	3.0640667057813	9544
SRX5543944	0.152156	53.1553398058252	18834	35432	73.4241118984762	15853	21591	4.55458039350657	794	17433	0.05	0.0230442937813096	3.15016344733132	9544
SRX5543945	0.25747	53.4940167080605	18954	35432	73.4843221712751	15866	21591	4.3021855102392	750	17433	0.05	0.0422751234269184	2.99689956782061	9544
SRX5543946	0.189108	52.7009482953263	18673	35432	73.1786392478347	15800	21591	4.33086674697413	755	17433	0.05	0.0290297785793246	3.12446163165638	9544
SRX5543947	0.192184	53.0424475050801	18794	35432	73.7066370246862	15914	21591	4.87007399759078	849	17433	0.05	0.0302180090064495	3.07791611076308	9544
SRX5543948	0.258122	53.1130051930458	18819	35432	72.9331665971933	15747	21591	3.99242815350198	696	17433	0.05	0.0400122646524797	3.10321836150389	9544
SRX5543949	0.175188	53.2202528787537	18857	35432	73.6788476680098	15908	21591	4.382492973097	764	17433	0.05	0.0267902160091784	3.13182034312687	9544
SRX5543950	0.266002	54.724542786182	19390	35432	74.8737900050947	16166	21591	4.07273561635978	710	17433	0.05	0.042697547871143	3.04005577152215	9544
SRX5543951	0.171273	53.4516820952811	18939	35432	74.6468435922375	16117	21591	4.39970171513796	767	17433	0.05	0.0273855389949799	3.04771002849129	9544
SRX5543952	0.175487	51.9502144953714	18407	35432	73.0211662266685	15766	21591	4.53163540411863	790	17433	0.05	0.0268620535230716	3.12915467205044	9544
SRX5543953	0.436248	51.7385414314744	18332	35432	70.7655967764346	15279	21591	4.09568060574772	714	17433	0.05	0.0659227873201274	3.15456812861376	9544
SRX5543954	0.3911633	52.1251975615263	18469	35432	70.2792830345978	15174	21591	4.23908678942236	739	17433	0.05	0.0589136306921002	3.16062551703356	9544
SRX5543955	0.2068521	52.1026191013773	18461	35432	72.4978000092631	15653	21591	4.60047037228245	802	17433	0.05	0.0315002384926031	3.13906706697993	9544
SRX5543956	0.20198	51.8514337322195	18372	35432	72.280116715298	15606	21591	4.64636035105834	810	17433	0.05	0.0302142950747187	3.1736242897488	9544
SRX5543957	0.207933	51.4506660645744	18230	35432	71.5575934417118	15450	21591	4.72093156656915	823	17433	0.05	0.0302947191070158	3.22506358760458	9544
