libraryId	reads	min_read_size	max_read_size	number_aligned	number_unique_aligned	prop_aligned	prop_unique_aligned	number_targets	start_time	kallisto_version
SRX2983675	32931996	101	101	18569540	11170235	56.4	33.9	79666	Tue Feb  6 19:22:35 2024	0.46.0
SRX2983676	28063440	101	101	15779874	11666650	56.2	41.6	79666	Tue Feb  6 19:32:56 2024	0.46.0
SRX2983677	24952346	101	101	13190008	9972201	52.9	40	79666	Tue Feb  6 19:40:17 2024	0.46.0
SRX2983678	20852523	101	101	12941797	10339412	62.1	49.6	79666	Tue Feb  6 19:46:48 2024	0.46.0
SRX2983679	41699663	101	101	26139458	21184080	62.7	50.8	79666	Tue Feb  6 19:52:03 2024	0.46.0
SRX2983680	41534414	101	101	31420662	26229632	75.6	63.2	79666	Tue Feb  6 20:01:42 2024	0.46.0
SRX2983681	37322817	101	101	23607466	19458725	63.3	52.1	79666	Tue Feb  6 20:09:47 2024	0.46.0
SRX2983682	32062052	101	101	16744470	11216332	52.2	35	79666	Tue Feb  6 20:18:08 2024	0.46.0
SRX2983683	18182451	101	101	11543911	8907574	63.5	49	79666	Tue Feb  6 20:28:15 2024	0.46.0
SRX2983684	34653618	101	101	24010813	18318873	69.3	52.9	79666	Tue Feb  6 20:33:06 2024	0.46.0
SRX2983685	25692860	101	101	17640442	14125056	68.7	55	79666	Tue Feb  6 18:40:35 2024	0.46.0
SRX2983686	25003027	101	101	16975574	13833482	67.9	55.3	79666	Tue Feb  6 18:46:30 2024	0.46.0
SRX2983687	34648954	101	101	25555059	20605336	73.8	59.5	79666	Tue Feb  6 18:52:53 2024	0.46.0
SRX2983688	38077403	101	101	27816126	23200289	73.1	60.9	79666	Tue Feb  6 19:00:25 2024	0.46.0
SRX2983689	22444671	101	101	12957027	7861682	57.7	35	79666	Tue Feb  6 19:08:22 2024	0.46.0
SRX2983690	41133106	101	101	25374122	21205528	61.7	51.6	79666	Tue Feb  6 19:16:08 2024	0.46.0
SRX2983691	25003854	101	101	16402137	13604846	65.6	54.4	79666	Tue Feb  6 19:25:28 2024	0.46.0
SRX2983692	31155598	101	101	17224116	13129120	55.3	42.1	79666	Tue Feb  6 19:31:21 2024	0.46.0
SRX2983693	53775418	101	101	37071476	32658461	68.9	60.7	79666	Tue Feb  6 19:40:12 2024	0.46.0
SRX2983694	56145392	101	101	41884125	37430040	74.6	66.7	79666	Tue Feb  6 19:51:38 2024	0.46.0
SRX2983695	45676207	101	101	30558548	25771915	66.9	56.4	79666	Tue Feb  6 20:01:53 2024	0.46.0
SRX2983696	16148393	101	101	10396346	8936492	64.4	55.3	79666	Tue Feb  6 20:12:15 2024	0.46.0
SRX2983697	36837994	101	101	20824833	18055828	56.5	49	79666	Tue Feb  6 20:16:30 2024	0.46.0
SRX2983698	54996929	101	101	38671117	34053851	70.3	61.9	79666	Tue Feb  6 20:28:03 2024	0.46.0
SRX2983699	57792537	101	101	35772320	25170410	61.9	43.6	79666	Tue Feb  6 20:37:57 2024	0.46.0
SRX2983700	58179095	101	101	38601976	33477026	66.4	57.5	79666	Tue Feb  6 18:40:36 2024	0.46.0
SRX2983701	51087359	101	101	35151282	31320036	68.8	61.3	79666	Tue Feb  6 18:51:48 2024	0.46.0
SRX2983702	55001338	101	101	36104394	28905385	65.6	52.6	79666	Tue Feb  6 19:00:52 2024	0.46.0
SRX2983703	67373920	101	101	42846450	33996509	63.6	50.5	79666	Tue Feb  6 19:12:38 2024	0.46.0
SRX2983704	47051454	101	101	30831706	25376352	65.5	53.9	79666	Tue Feb  6 19:26:52 2024	0.46.0
SRX2983705	50592896	101	101	25743079	18936833	50.9	37.4	79666	Tue Feb  6 19:36:53 2024	0.46.0
SRX724891	122310531	51	51	51548792	26744317	42.1	21.9	79666	Tue Feb  6 19:52:57 2024	0.46.0
SRX8419099	140922275	100	100	120160139	86709779	85.3	61.5	79666	Tue Feb  6 20:21:15 2024	0.46.0
SRX8419100	44360122	100	100	36968062	25543146	83.3	57.6	79666	Tue Feb  6 20:32:46 2024	0.46.0
SRX8419101	51608015	100	100	43347703	30308611	84	58.7	79666	Tue Feb  6 20:37:44 2024	0.46.0
SRX8419102	114935029	100	100	97710856	70352934	85	61.2	79666	Tue Feb  6 20:42:54 2024	0.46.0
SRX8419103	47342475	100	100	41250351	30971219	87.1	65.4	79666	Tue Feb  6 20:52:24 2024	0.46.0
SRX8419104	59208322	100	100	51114170	36314970	86.3	61.3	79666	Tue Feb  6 20:57:13 2024	0.46.0
SRX8419105	76815513	100	100	64833313	46310747	84.4	60.3	79666	Tue Feb  6 21:02:32 2024	0.46.0
SRX8419106	149726757	100	100	125754984	91392610	84	61	79666	Tue Feb  6 21:11:17 2024	0.46.0
SRX8419107	84989351	100	100	69885745	58400974	82.2	68.7	79666	Tue Feb  6 18:40:39 2024	0.46.0
SRX8419108	36988915	100	100	31135021	20373616	84.2	55.1	79666	Tue Feb  6 18:48:10 2024	0.46.0
SRX8419109	38271142	100	100	31533987	22220787	82.4	58.1	79666	Tue Feb  6 18:52:44 2024	0.46.0
SRX8419110	92127078	100	100	75897323	54616695	82.4	59.3	79666	Tue Feb  6 18:57:29 2024	0.46.0
SRX8419111	106524074	100	100	87385703	62449222	82	58.6	79666	Tue Feb  6 19:06:33 2024	0.46.0
SRX8419112	104753269	100	100	87567193	58540943	83.6	55.9	79666	Tue Feb  6 19:16:10 2024	0.46.0
SRX8419113	98857344	100	100	78661399	52867540	79.6	53.5	79666	Tue Feb  6 19:25:06 2024	0.46.0
SRX8419114	115056191	100	100	95478521	83627024	83	72.7	79666	Tue Feb  6 19:34:35 2024	0.46.0
SRX8419115	85077253	100	100	67626878	58116314	79.5	68.3	79666	Tue Feb  6 19:42:26 2024	0.46.0
SRX8419116	91210996	100	100	73949292	57034482	81.1	62.5	79666	Tue Feb  6 19:49:51 2024	0.46.0
SRX8419117	42934049	100	100	36805190	24447597	85.7	56.9	79666	Tue Feb  6 19:57:18 2024	0.46.0
SRX8419118	42641543	100	100	36654435	23632566	86	55.4	79666	Tue Feb  6 20:01:34 2024	0.46.0
SRX8419119	106574175	100	100	89075161	61463313	83.6	57.7	79666	Tue Feb  6 20:05:52 2024	0.46.0
SRX8419120	50230965	100	100	42802769	27956905	85.2	55.7	79666	Tue Feb  6 20:14:11 2024	0.46.0
SRX8419121	135687349	100	100	117186258	85315212	86.4	62.9	79666	Tue Feb  6 20:19:02 2024	0.46.0
SRX8419122	98397857	100	100	85502180	60201533	86.9	61.2	79666	Tue Feb  6 18:41:18 2024	0.46.0
SRX8419123	91715073	100	100	75276163	62165621	82.1	67.8	79666	Tue Feb  6 18:49:10 2024	0.46.0
SRX8419124	122169284	100	100	101890299	92430667	83.4	75.7	79666	Tue Feb  6 18:56:38 2024	0.46.0
SRX8419125	54276829	100	100	46860950	34637854	86.3	63.8	79666	Tue Feb  6 19:05:46 2024	0.46.0
SRX8419126	94267304	100	100	77479307	52362429	82.2	55.5	79666	Tue Feb  6 19:10:51 2024	0.46.0
SRX8419127	99371455	100	100	79812826	57120953	80.3	57.5	79666	Tue Feb  6 19:19:23 2024	0.46.0
SRX8419128	89088712	100	100	73473936	65314511	82.5	73.3	79666	Tue Feb  6 19:28:38 2024	0.46.0
SRX8419129	34343361	100	100	29273829	20138923	85.2	58.6	79666	Tue Feb  6 19:35:57 2024	0.46.0
SRX8419130	44206976	100	100	37896530	27295456	85.7	61.7	79666	Tue Feb  6 19:39:42 2024	0.46.0
SRX8419131	106370808	100	100	86841487	64621505	81.6	60.8	79666	Tue Feb  6 19:44:07 2024	0.46.0
SRX8419132	104937230	100	100	87501550	61472632	83.4	58.6	79666	Tue Feb  6 19:53:19 2024	0.46.0
SRX8419133	52576655	100	100	44674040	31772797	85	60.4	79666	Tue Feb  6 20:02:27 2024	0.46.0
SRX8419134	34891481	100	100	30096273	21545751	86.3	61.8	79666	Tue Feb  6 20:07:17 2024	0.46.0
SRX8419135	87709658	100	100	75299986	66447081	85.9	75.8	79666	Tue Feb  6 20:10:55 2024	0.46.0
SRX8419136	44902938	100	100	37354498	27041745	83.2	60.2	79666	Tue Feb  6 20:17:51 2024	0.46.0
DRX121122	22392951	100	100	20755219	5414180	92.7	24.2	252518	Tue Feb 13 17:11:49 2024	0.48.0
DRX121123	15153983	100	100	12906672	3701052	85.2	24.4	252518	Tue Feb 13 17:17:32 2024	0.48.0
DRX121124	16697631	100	100	13973501	4530970	83.7	27.1	252518	Tue Feb 13 17:11:49 2024	0.48.0
DRX121125	20991281	125	125	18814478	5203938	89.6	24.8	252518	Tue Feb 13 17:17:08 2024	0.48.0
DRX121126	17598251	125	125	16082615	4475474	91.4	25.4	252518	Tue Feb 13 17:11:49 2024	0.48.0
ERX2614332	35951148	101	101	28742056	6870000	79.9	19.1	252518	Tue Feb 13 17:17:26 2024	0.48.0
ERX2614333	37335172	101	101	30188580	8858308	80.9	23.7	252518	Tue Feb 13 17:11:50 2024	0.48.0
ERX2614334	30761894	101	101	24642293	6503592	80.1	21.1	252518	Tue Feb 13 17:18:59 2024	0.48.0
ERX2614335	27256989	101	101	22731919	5481470	83.4	20.1	252518	Tue Feb 13 17:11:48 2024	0.48.0
ERX2614337	46175127	101	101	26910958	8194629	58.3	17.7	252518	Tue Feb 13 17:18:04 2024	0.48.0
ERX2614338	41069878	101	101	34908779	8782989	85	21.4	252518	Tue Feb 13 17:11:48 2024	0.48.0
ERX2614339	42455384	101	101	34328797	8607831	80.9	20.3	252518	Tue Feb 13 17:18:27 2024	0.48.0
ERX2614340	35546480	101	101	29125109	6665264	81.9	18.8	252518	Tue Feb 13 17:11:53 2024	0.48.0
ERX2614341	21657174	101	101	19470992	4161097	89.9	19.2	252518	Tue Feb 13 17:19:26 2024	0.48.0
ERX2614342	36710861	101	101	33616347	6732582	91.6	18.3	252518	Tue Feb 13 17:11:53 2024	0.48.0
ERX2614343	25202024	101	101	22348972	3898926	88.7	15.5	252518	Tue Feb 13 17:18:03 2024	0.48.0
ERX2614344	30238306	101	101	26675342	4384499	88.2	14.5	252518	Tue Feb 13 17:11:53 2024	0.48.0
ERX2614345	24890873	101	101	21165318	4226252	85	17	252518	Tue Feb 13 17:17:48 2024	0.48.0
ERX2614346	26584280	101	101	22966498	4937247	86.4	18.6	252518	Tue Feb 13 17:11:53 2024	0.48.0
ERX2614347	65837430	101	101	52138969	11841628	79.2	18	252518	Tue Feb 13 17:18:25 2024	0.48.0
ERX2614348	27666438	101	101	24434701	5917970	88.3	21.4	252518	Tue Feb 13 17:11:53 2024	0.48.0
ERX2614349	46506769	101	101	40068015	8895650	86.2	19.1	252518	Tue Feb 13 17:17:50 2024	0.48.0
ERX2614350	24142938	101	101	21403868	4713476	88.7	19.5	252518	Tue Feb 13 17:11:53 2024	0.48.0
ERX2614351	23534747	101	101	19175455	4479087	81.5	19	252518	Tue Feb 13 17:17:48 2024	0.48.0
ERX2614352	21292612	101	101	19022887	3875574	89.3	18.2	252518	Tue Feb 13 17:13:10 2024	0.48.0
ERX2614353	28323433	101	101	25012451	5135851	88.3	18.1	252518	Tue Feb 13 17:20:21 2024	0.48.0
ERX2614354	37227039	101	101	30555709	8713634	82.1	23.4	252518	Tue Feb 13 17:13:10 2024	0.48.0
ERX2614355	23321866	101	101	18365810	5114860	78.7	21.9	252518	Tue Feb 13 17:21:57 2024	0.48.0
ERX2614356	12657601	101	101	10265285	2696205	81.1	21.3	252518	Tue Feb 13 17:13:10 2024	0.48.0
ERX2614357	47283098	101	101	40707603	10580070	86.1	22.4	252518	Tue Feb 13 17:18:52 2024	0.48.0
ERX2614358	26102823	101	101	20982977	5531059	80.4	21.2	252518	Tue Feb 13 17:13:10 2024	0.48.0
ERX2614359	56870921	101	101	48795277	11130691	85.8	19.6	252518	Tue Feb 13 17:20:59 2024	0.48.0
ERX2614360	40511631	101	101	34728764	9022436	85.7	22.3	252518	Tue Feb 13 17:13:10 2024	0.48.0
ERX2614361	25993325	101	101	21726233	5896523	83.6	22.7	252518	Tue Feb 13 17:21:26 2024	0.48.0
ERX2614362	29258109	101	101	23946216	6053318	81.8	20.7	252518	Tue Feb 13 17:15:40 2024	0.48.0
ERX2614363	27052712	101	101	21722974	5191927	80.3	19.2	252518	Tue Feb 13 17:24:05 2024	0.48.0
ERX2614364	33018161	101	101	30644600	4889984	92.8	14.8	252518	Tue Feb 13 17:15:40 2024	0.48.0
ERX2614365	14980305	101	101	13144605	2267617	87.7	15.1	252518	Tue Feb 13 17:22:27 2024	0.48.0
ERX2614366	48403809	101	101	42090270	7512261	87	15.5	252518	Tue Feb 13 17:15:40 2024	0.48.0
ERX2614367	36468175	101	101	30606381	6626008	83.9	18.2	252518	Tue Feb 13 17:25:21 2024	0.48.0
ERX2614368	32172874	101	101	28728257	6143321	89.3	19.1	252518	Tue Feb 13 17:15:40 2024	0.48.0
ERX2614369	30378587	101	101	27610017	5814682	90.9	19.1	252518	Tue Feb 13 17:22:54 2024	0.48.0
ERX2614370	25827995	101	101	21080295	5467764	81.6	21.2	252518	Tue Feb 13 17:15:40 2024	0.48.0
ERX2614372	45404722	101	101	29149506	8740865	64.2	19.3	252518	Tue Feb 13 17:22:37 2024	0.48.0
ERX2614373	65767183	101	101	51759428	12425159	78.7	18.9	252518	Tue Feb 13 17:15:40 2024	0.48.0
ERX2614374	44283953	101	101	35981168	9530370	81.3	21.5	252518	Tue Feb 13 17:29:48 2024	0.48.0
ERX2614375	25945309	101	101	21328774	6011454	82.2	23.2	252518	Tue Feb 13 17:15:57 2024	0.48.0
ERX2614376	29330182	101	101	24006164	5957242	81.8	20.3	252518	Tue Feb 13 17:22:40 2024	0.48.0
ERX2614377	35798241	101	101	26595895	7242829	74.3	20.2	252518	Tue Feb 13 17:15:58 2024	0.48.0
ERX2614378	39124016	101	101	34094936	6102082	87.1	15.6	252518	Tue Feb 13 17:24:19 2024	0.48.0
ERX2614379	38720201	101	101	31686980	7112987	81.8	18.4	252518	Tue Feb 13 17:15:57 2024	0.48.0
ERX2614380	29867689	101	101	25974513	5346424	87	17.9	252518	Tue Feb 13 17:26:31 2024	0.48.0
ERX2614381	26953107	101	101	22101030	4671167	82	17.3	252518	Tue Feb 13 17:15:57 2024	0.48.0
ERX2614382	16735201	101	101	15183625	2957657	90.7	17.7	252518	Tue Feb 13 17:24:10 2024	0.48.0
ERX2614383	29726888	101	101	25020084	5586272	84.2	18.8	252518	Tue Feb 13 17:15:58 2024	0.48.0
ERX2614384	28019227	101	101	25171816	6513803	89.8	23.2	252518	Tue Feb 13 17:23:06 2024	0.48.0
ERX2614385	32990954	101	101	29047711	6831084	88	20.7	252518	Tue Feb 13 17:15:58 2024	0.48.0
ERX2614386	29773356	101	101	21832326	6015368	73.3	20.2	252518	Tue Feb 13 17:26:00 2024	0.48.0
ERX2614388	26147766	101	101	22416551	5854469	85.7	22.4	252518	Tue Feb 13 17:17:48 2024	0.48.0
ERX2614389	17172005	101	101	15098979	4012919	87.9	23.4	252518	Tue Feb 13 17:24:06 2024	0.48.0
ERX2614390	33827893	101	101	27118388	7488342	80.2	22.1	252518	Tue Feb 13 17:17:48 2024	0.48.0
ERX2614391	23450540	101	101	19468211	5356870	83	22.8	252518	Tue Feb 13 17:24:57 2024	0.48.0
ERX2614392	21620016	101	101	19183195	5045204	88.7	23.3	252518	Tue Feb 13 17:17:48 2024	0.48.0
ERX2614393	21347349	101	101	15920740	4402261	74.6	20.6	252518	Tue Feb 13 17:23:50 2024	0.48.0
ERX2614394	37470909	101	101	31322130	8856731	83.6	23.6	252518	Tue Feb 13 17:17:48 2024	0.48.0
ERX2614395	35474518	101	101	30235579	6599957	85.2	18.6	252518	Tue Feb 13 17:25:17 2024	0.48.0
ERX2614396	23952797	101	101	21525117	4109690	89.9	17.2	252518	Tue Feb 13 17:17:48 2024	0.48.0
ERX2614397	23427780	101	101	20356352	4616782	86.9	19.7	252518	Tue Feb 13 17:23:45 2024	0.48.0
ERX2614398	22000080	101	101	17806780	4110909	80.9	18.7	252518	Tue Feb 13 17:17:48 2024	0.48.0
ERX2614399	39357749	101	101	34267087	7261473	87.1	18.4	252518	Tue Feb 13 17:23:50 2024	0.48.0
ERX2614400	32219864	101	101	28489496	5948335	88.4	18.5	252518	Tue Feb 13 17:22:13 2024	0.48.0
ERX2614401	50381363	101	101	42170128	10845890	83.7	21.5	252518	Tue Feb 13 17:28:41 2024	0.48.0
ERX2614402	29444404	101	101	21798845	5287677	74	18	252518	Tue Feb 13 17:22:13 2024	0.48.0
ERX2614404	27104905	101	101	23477719	6415368	86.6	23.7	252518	Tue Feb 13 17:29:24 2024	0.48.0
ERX2614405	39664938	101	101	34431350	11053842	86.8	27.9	252518	Tue Feb 13 17:22:14 2024	0.48.0
ERX2614406	34658799	101	101	28562908	7888666	82.4	22.8	252518	Tue Feb 13 17:28:22 2024	0.48.0
ERX2614407	45960122	101	101	37084782	10651501	80.7	23.2	252518	Tue Feb 13 17:22:59 2024	0.48.0
ERX2614408	25163678	101	101	21741697	4323553	86.4	17.2	252518	Tue Feb 13 17:31:34 2024	0.48.0
ERX2614410	23023255	101	101	18849016	5447102	81.9	23.7	252518	Tue Feb 13 17:23:13 2024	0.48.0
ERX2614411	26734150	101	101	21893138	6129416	81.9	22.9	252518	Tue Feb 13 17:28:32 2024	0.48.0
ERX2614412	34509932	101	101	29699560	6289961	86.1	18.2	252518	Tue Feb 13 17:23:26 2024	0.48.0
ERX2614413	22812603	101	101	20250134	4246305	88.8	18.6	252518	Tue Feb 13 17:29:37 2024	0.48.0
ERX2614414	75267134	101	101	59422026	14503504	78.9	19.3	252518	Tue Feb 13 17:24:33 2024	0.48.0
ERX2614415	19589699	101	101	15417231	3975167	78.7	20.3	252518	Tue Feb 13 17:39:32 2024	0.48.0
ERX2614416	40943433	101	101	33269629	9021351	81.3	22	252518	Tue Feb 13 17:24:37 2024	0.48.0
ERX2614418	30438935	101	101	24544573	6529919	80.6	21.5	252518	Tue Feb 13 17:31:18 2024	0.48.0
ERX2614419	23351506	101	101	18048677	5473527	77.3	23.4	252518	Tue Feb 13 17:25:09 2024	0.48.0
ERX2614420	42236444	101	101	34407425	8796567	81.5	20.8	252518	Tue Feb 13 17:29:57 2024	0.48.0
ERX2614422	24352086	101	101	20260676	4209199	83.2	17.3	252518	Tue Feb 13 17:25:43 2024	0.48.0
ERX2614423	20264467	101	101	18079662	4261984	89.2	21	252518	Tue Feb 13 17:32:20 2024	0.48.0
ERX2614424	23082616	101	101	20383960	4100251	88.3	17.8	252518	Tue Feb 13 17:25:57 2024	0.48.0
ERX2614425	25981840	101	101	23802717	4141964	91.6	15.9	252518	Tue Feb 13 17:30:04 2024	0.48.0
ERX2614426	10965897	101	101	8585092	2077688	78.3	18.9	252518	Tue Feb 13 17:26:35 2024	0.48.0
ERX2614427	16589444	101	101	14513756	2780155	87.5	16.8	252518	Tue Feb 13 17:31:54 2024	0.48.0
ERX2614428	27691291	101	101	21203011	5542441	76.6	20	252518	Tue Feb 13 17:26:59 2024	0.48.0
ERX2614429	48402606	101	101	40017279	10975495	82.7	22.7	252518	Tue Feb 13 17:33:14 2024	0.48.0
ERX2614430	37698339	101	101	28372249	7117565	75.3	18.9	252518	Tue Feb 13 17:27:40 2024	0.48.0
ERX2614431	30327065	101	101	26751439	6719202	88.2	22.2	252518	Tue Feb 13 17:36:38 2024	0.48.0
ERX2614432	16822979	101	101	14202710	4298959	84.4	25.6	252518	Tue Feb 13 17:27:39 2024	0.48.0
ERX2614433	49270854	101	101	40142714	10754194	81.5	21.8	252518	Tue Feb 13 17:32:35 2024	0.48.0
ERX2614434	45588018	101	101	39404584	11428608	86.4	25.1	252518	Tue Feb 13 17:28:06 2024	0.48.0
ERX2614435	49874679	101	101	43206447	13069546	86.6	26.2	252518	Tue Feb 13 17:36:18 2024	0.48.0
ERX2614436	25409360	101	101	20842382	7244516	82	28.5	252518	Tue Feb 13 17:28:40 2024	0.48.0
ERX2614437	52347960	101	101	42860419	9279414	81.9	17.7	252518	Tue Feb 13 17:34:33 2024	0.48.0
ERX2614438	34906521	101	101	27784139	7652749	79.6	21.9	252518	Tue Feb 13 17:28:47 2024	0.48.0
ERX2614439	32450165	101	101	26604747	6747461	82	20.8	252518	Tue Feb 13 17:35:03 2024	0.48.0
ERX2614440	49461699	101	101	43999550	8888754	89	18	252518	Tue Feb 13 17:29:17 2024	0.48.0
ERX2614441	31751064	101	101	28263528	5743256	89	18.1	252518	Tue Feb 13 17:36:38 2024	0.48.0
ERX2614442	25826260	101	101	23268690	5180199	90.1	20.1	252518	Tue Feb 13 17:29:17 2024	0.48.0
ERX2614443	53558560	101	101	47244797	10198780	88.2	19	252518	Tue Feb 13 17:34:26 2024	0.48.0
ERX2614444	45058450	101	101	35961308	8268098	79.8	18.3	252518	Tue Feb 13 17:29:26 2024	0.48.0
ERX2614445	30627586	101	101	23621288	5398143	77.1	17.6	252518	Tue Feb 13 17:39:17 2024	0.48.0
ERX2614446	27384990	101	101	23079746	5219852	84.3	19.1	252518	Tue Feb 13 17:29:36 2024	0.48.0
ERX2614447	51219601	101	101	41473737	9889644	81	19.3	252518	Tue Feb 13 17:36:16 2024	0.48.0
ERX2614448	27683725	101	101	22486024	5191746	81.2	18.8	252518	Tue Feb 13 17:29:44 2024	0.48.0
ERX2614449	23176479	101	101	18255623	4628607	78.8	20	252518	Tue Feb 13 17:35:45 2024	0.48.0
ERX2614450	25500559	101	101	20428954	5037227	80.1	19.8	252518	Tue Feb 13 17:30:18 2024	0.48.0
ERX2614451	33062460	101	101	27835734	6333489	84.2	19.2	252518	Tue Feb 13 17:36:28 2024	0.48.0
ERX2614452	41751582	101	101	34061265	8204262	81.6	19.7	252518	Tue Feb 13 17:30:35 2024	0.48.0
ERX2614453	15786369	101	101	13843234	2754520	87.7	17.4	252518	Tue Feb 13 17:41:39 2024	0.48.0
ERX2614454	51292623	101	101	38608073	8750216	75.3	17.1	252518	Tue Feb 13 17:30:41 2024	0.48.0
ERX2614455	24707657	101	101	20938103	4524860	84.7	18.3	252518	Tue Feb 13 17:41:07 2024	0.48.0
ERX2614456	21488144	101	101	19917720	3454850	92.7	16.1	252518	Tue Feb 13 17:30:49 2024	0.48.0
ERX2614457	14425811	101	101	12822748	2513645	88.9	17.4	252518	Tue Feb 13 17:36:21 2024	0.48.0
ERX2614458	37263341	101	101	30104295	7435265	80.8	20	252518	Tue Feb 13 17:31:03 2024	0.48.0
ERX2614459	25382339	101	101	22391699	4529453	88.2	17.8	252518	Tue Feb 13 17:38:59 2024	0.48.0
ERX2614460	29687078	101	101	20823038	4938814	70.1	16.6	252518	Tue Feb 13 17:31:21 2024	0.48.0
ERX2614461	29453432	101	101	24123365	5534447	81.9	18.8	252518	Tue Feb 13 17:38:39 2024	0.48.0
ERX2614462	44857593	101	101	37358243	8622408	83.3	19.2	252518	Tue Feb 13 17:32:17 2024	0.48.0
ERX2614463	51240691	101	101	44411053	9608269	86.7	18.8	252518	Tue Feb 13 17:40:39 2024	0.48.0
ERX2614464	28027137	101	101	22864702	5875802	81.6	21	252518	Tue Feb 13 17:32:19 2024	0.48.0
ERX2614465	34127910	101	101	28276630	6459047	82.9	18.9	252518	Tue Feb 13 17:38:36 2024	0.48.0
ERX2614466	31505804	101	101	25395860	6321991	80.6	20.1	252518	Tue Feb 13 17:32:23 2024	0.48.0
ERX2614467	41607270	101	101	34067130	8046163	81.9	19.3	252518	Tue Feb 13 17:39:10 2024	0.48.0
ERX2614468	29505725	101	101	23442736	5738798	79.5	19.4	252518	Tue Feb 13 17:32:36 2024	0.48.0
ERX2614469	28068911	101	101	24738552	4580694	88.1	16.3	252518	Tue Feb 13 17:39:11 2024	0.48.0
ERX2614470	27061676	101	101	23405453	4973114	86.5	18.4	252518	Tue Feb 13 17:32:57 2024	0.48.0
ERX2614471	36942793	101	101	29572068	7357450	80	19.9	252518	Tue Feb 13 17:38:40 2024	0.48.0
ERX2614472	21140751	101	101	18366507	3687818	86.9	17.4	252518	Tue Feb 13 17:33:54 2024	0.48.0
ERX2614473	34244365	101	101	29547079	6510207	86.3	19	252518	Tue Feb 13 17:40:20 2024	0.48.0
ERX2614474	44204305	101	101	34300630	9840162	77.6	22.3	252518	Tue Feb 13 17:34:23 2024	0.48.0
ERX2614475	28306394	101	101	22734556	5353749	80.3	18.9	252518	Tue Feb 13 17:44:07 2024	0.48.0
ERX2614476	30130646	101	101	24843207	6172897	82.5	20.5	252518	Tue Feb 13 17:34:50 2024	0.48.0
ERX2614477	27545909	101	101	22900612	5441753	83.1	19.8	252518	Tue Feb 13 17:42:03 2024	0.48.0
ERX2614478	50534113	101	101	41607303	9376369	82.3	18.6	252518	Tue Feb 13 17:34:45 2024	0.48.0
ERX2614479	39216047	101	101	29849295	7282448	76.1	18.6	252518	Tue Feb 13 17:43:51 2024	0.48.0
ERX2614480	30536610	101	101	24087900	5887679	78.9	19.3	252518	Tue Feb 13 17:34:56 2024	0.48.0
ERX2614481	38499086	101	101	29353926	7063444	76.2	18.3	252518	Tue Feb 13 17:41:38 2024	0.48.0
ERX2614482	41423741	101	101	36188368	8966538	87.4	21.6	252518	Tue Feb 13 17:35:00 2024	0.48.0
ERX2614483	36851802	101	101	32707335	6255477	88.8	17	252518	Tue Feb 13 17:40:44 2024	0.48.0
ERX2614484	31733551	101	101	24708228	6213627	77.9	19.6	252518	Tue Feb 13 17:35:21 2024	0.48.0
ERX2614485	22388539	101	101	18646512	4662910	83.3	20.8	252518	Tue Feb 13 17:42:26 2024	0.48.0
ERX2614486	31470236	101	101	25511690	6026086	81.1	19.1	252518	Tue Feb 13 17:36:26 2024	0.48.0
ERX2614487	57951338	101	101	47424151	11504435	81.8	19.9	252518	Tue Feb 13 17:44:05 2024	0.48.0
ERX2614488	42392311	101	101	36747323	7941206	86.7	18.7	252518	Tue Feb 13 17:36:29 2024	0.48.0
ERX2614489	33397364	101	101	26505276	6292247	79.4	18.8	252518	Tue Feb 13 17:44:08 2024	0.48.0
ERX2614490	19555588	101	101	15344480	4103674	78.5	21	252518	Tue Feb 13 17:37:03 2024	0.48.0
ERX2614491	35013290	101	101	31146682	7912579	89	22.6	252518	Tue Feb 13 17:41:37 2024	0.48.0
ERX2614492	33872936	101	101	27520122	7157628	81.2	21.1	252518	Tue Feb 13 17:37:12 2024	0.48.0
ERX2614493	37315858	101	101	32384581	7661449	86.8	20.5	252518	Tue Feb 13 17:43:53 2024	0.48.0
ERX2614494	44600353	101	101	37126644	8915822	83.2	20	252518	Tue Feb 13 17:37:28 2024	0.48.0
ERX2614495	49050834	101	101	39621196	9764119	80.8	19.9	252518	Tue Feb 13 17:45:50 2024	0.48.0
ERX2614496	35859370	101	101	29073620	6897977	81.1	19.2	252518	Tue Feb 13 17:37:38 2024	0.48.0
ERX2614497	35318764	101	101	29006984	7464683	82.1	21.1	252518	Tue Feb 13 17:45:36 2024	0.48.0
ERX2614498	27507384	101	101	24297248	5376481	88.3	19.5	252518	Tue Feb 13 17:37:47 2024	0.48.0
ERX2614499	30375129	101	101	27275683	5503482	89.8	18.1	252518	Tue Feb 13 17:42:51 2024	0.48.0
ERX2614500	40248040	101	101	32156076	7220832	79.9	17.9	252518	Tue Feb 13 17:37:52 2024	0.48.0
ERX2614501	37747755	101	101	31412089	6028372	83.2	16	252518	Tue Feb 13 17:45:34 2024	0.48.0
ERX2614502	29599721	101	101	23806680	5963722	80.4	20.1	252518	Tue Feb 13 17:38:04 2024	0.48.0
ERX2614503	19928704	101	101	16979211	4027786	85.2	20.2	252518	Tue Feb 13 17:44:15 2024	0.48.0
ERX2614504	38233474	101	101	32801758	7535538	85.8	19.7	252518	Tue Feb 13 17:41:10 2024	0.48.0
