species count	all taxon count	LCA taxon count
52	498	44
----------Looking for species with no sex information: 
----------All species inserted: 
speciesId	genus	species	speciesCommonName	speciesDisplayOrder	taxonId	genomeFilePath	genomeVersion	dataSourceId	genomeSpeciesId
8113	Cichlidae	cichlids	187	200	31	0
319095	African cichlids	NULL	188	199	32	0
318546	Pseudocrenilabrinae	NULL	189	198	33	1
319058	Haplochromini	NULL	190	193	34	0
8152	Astatotilapia	NULL	191	192	35	0
319069	Lamprologini	NULL	194	197	34	0
32506	Neolamprologus	NULL	195	196	35	0
1489838	Paracanthomorphacea	NULL	206	219	26	0
1489841	Zeiogadaria	NULL	207	218	27	0
1489843	Gadariae	NULL	208	217	28	0
8043	Gadiformes	cods and others	209	216	29	0
1489845	Gadoidei	NULL	210	215	30	0
8045	Gadidae	cods	211	214	31	0
8048	Gadus	NULL	212	213	32	0
41705	Protacanthopterygii	NULL	224	239	22	1
8007	Esociformes	pikes and mudminnows	225	230	23	0
8008	Esocidae	pikes	226	229	24	0
8009	Esox	NULL	227	228	25	0
8006	Salmoniformes	salmons and trouts	231	238	23	0
8015	Salmonidae	salmonids	232	237	24	0
504568	Salmoninae	trouts, salmons & chars	233	236	25	0
8028	Salmo	NULL	234	235	26	0
186634	Otomorpha	NULL	241	268	21	0
32519	Ostariophysi	NULL	242	267	22	0
186626	Otophysi	NULL	243	266	23	1
186628	Characiphysae	NULL	244	255	24	0
7991	Characiformes	NULL	245	254	25	0
1489739	Characoidei	NULL	246	253	26	0
7992	Characidae	characins	247	252	27	0
42595	Stethaprioninae	NULL	248	251	28	0
7993	Astyanax	NULL	249	250	29	0
186627	Cypriniphysae	NULL	256	265	24	0
7952	Cypriniformes	carps and others	257	264	25	0
30727	Cyprinoidei	NULL	258	263	26	0
7953	Cyprinidae	NULL	259	262	27	0
7954	Danio	NULL	260	261	28	0
1489343	Osteoglossocephala	NULL	270	275	20	0
31089	Osteoglossomorpha	NULL	271	274	21	0
41712	Osteoglossiformes	bonytongues	272	273	22	0
1338366	Cladistia	NULL	280	287	16	0
8288	Polypteriformes	reedfish	281	286	17	0
8289	Polypteridae	bichirs	282	285	18	0
27686	Erpetoichthys	NULL	283	284	19	0
8287	Sarcopterygii	NULL	289	718	15	1
118072	Coelacanthimorpha	NULL	290	297	16	0
7894	Coelacanthiformes	NULL	291	296	17	0
7895	Coelacanthidae	coelacanths	292	295	18	0
7896	Latimeria	NULL	293	294	19	0
1338369	Dipnotetrapodomorpha	NULL	298	717	16	0
7878	Dipnoi	lungfishes	299	300	17	0
32523	Tetrapoda	tetrapods	301	716	17	1
32524	Amniota	amniotes	302	683	18	1
40674	Mammalia	mammals	303	580	19	1
9254	Prototheria	NULL	304	313	20	0
9255	Monotremata	egg-laying mammals	305	312	21	0
9256	Ornithorhynchidae	NULL	306	309	22	0
9257	Ornithorhynchus	NULL	307	308	23	0
9259	Tachyglossidae	echidnas	310	311	22	0
32525	Theria	NULL	314	579	20	1
9347	Eutheria	placentals	315	560	21	0
311790	Afrotheria	NULL	316	323	22	0
9779	Proboscidea	elephants	317	318	23	0
9815	Tubulidentata	aardvarks	319	322	23	0
9816	Orycteropodidae	aardvark	320	321	24	0
1437010	Boreoeutheria	NULL	324	553	22	1
314146	Euarchontoglires	NULL	325	446	23	1
314147	Glires	Rodents and rabbits	326	373	24	1
9975	Lagomorpha	NULL	327	332	25	0
9979	Leporidae	rabbits and hares	328	331	26	0
9984	Oryctolagus	NULL	329	330	27	0
9989	Rodentia	rodent	333	372	25	1
1963757	Castorimorpha	beavers and others	334	337	26	0
29132	Castoridae	beavers	335	336	27	0
33550	Hystricomorpha	guinea pigs and others	338	347	26	1
10167	Bathyergidae	African mole-rats	339	342	27	0
10180	Heterocephalus	NULL	340	341	28	0
10139	Caviidae	cavies	343	346	27	0
10140	Cavia	guinea pigs	344	345	28	0
1963758	Myomorpha	mice and others	348	371	26	0
1963761	Dipodoidea	NULL	349	358	27	0
30648	Dipodidae	jerboas	350	357	28	0
35737	Dipodinae	NULL	351	356	29	0
48867	Jaculus	NULL	352	355	30	0
51337	Jaculus jaculus	lesser Egyptian jerboa	353	354	31	0
337687	Muroidea	NULL	359	370	27	0
10066	Muridae	NULL	360	369	28	0
39107	Murinae	NULL	361	368	29	1
10088	Mus	NULL	362	365	30	0
862507	Mus	NULL	363	364	31	0
10114	Rattus	NULL	366	367	30	0
9443	Primates	NULL	374	445	24	1
376913	Haplorrhini	NULL	375	436	25	0
314293	Simiiformes	NULL	376	431	26	1
9526	Catarrhini	NULL	377	414	27	1
314294	Cercopithecoidea	NULL	378	391	28	0
9527	Cercopithecidae	Old World monkeys	379	390	29	0
9528	Cercopithecinae	NULL	380	389	30	1
9529	Cercocebus	NULL	381	382	31	0
392815	Chlorocebus	NULL	383	384	31	0
9539	Macaca	macaques	385	386	31	1
9554	Papio	baboons	387	388	31	0
314295	Hominoidea	apes	392	413	28	0
9604	Hominidae	great apes	393	412	29	0
207598	Homininae	NULL	394	405	30	1
9592	Gorilla	NULL	395	396	31	0
9605	Homo	NULL	397	402	31	0
9606	Homo sapiens	human	398	401	32	0
63221	Homo sapiens neanderthalensis	Neandertal	399	400	33	0
9596	Pan	chimpanzees	403	404	31	1
607660	Ponginae	NULL	406	411	30	0
9599	Pongo	NULL	407	410	31	0
9600	Pongo pygmaeus	Bornean orangutan	408	409	32	0
9479	Platyrrhini	New World monkeys	415	430	27	0
378855	Atelidae	NULL	416	421	28	0
38066	Alouattinae	NULL	417	420	29	0
9499	Alouatta	howler monkeys	418	419	30	0
9498	Cebidae	NULL	422	429	28	0
9480	Callitrichinae	marmosets and tamarins	423	428	29	0
9481	Callithrix	NULL	424	427	30	0
1965096	Callithrix	NULL	425	426	31	0
376912	Tarsiiformes	NULL	432	435	26	0
9475	Tarsiidae	tarsiers	433	434	27	0
376911	Strepsirrhini	prosimians	437	444	25	0
376915	Lemuriformes	NULL	438	443	26	0
30615	Cheirogaleidae	dwarf and mouse lemurs	439	442	27	0
13149	Microcebus	NULL	440	441	28	0
314145	Laurasiatheria	NULL	447	552	23	1
91561	Artiodactyla	whales, hippos, ruminants, pigs, camels etc.	448	501	24	1
9845	Ruminantia	NULL	449	468	25	0
35500	Pecora	NULL	450	467	26	0
9895	Bovidae	NULL	451	462	27	1
27592	Bovinae	NULL	452	455	28	0
9903	Bos	oxen, cattle	453	454	29	0
9963	Caprinae	NULL	456	461	28	1
9922	Capra	NULL	457	458	29	0
9935	Ovis	NULL	459	460	29	0
9850	Cervidae	deer	463	464	27	0
9892	Giraffidae	NULL	465	466	27	0
35497	Suina	NULL	469	474	25	0
9821	Suidae	pigs	470	473	26	0
9822	Sus	NULL	471	472	27	0
9834	Tylopoda	NULL	475	480	25	0
9835	Camelidae	NULL	476	479	26	0
9836	Camelus	NULL	477	478	27	0
2653789	Whippomorpha	NULL	481	500	25	0
9721	Cetacea	whales	482	499	26	0
9761	Mysticeti	baleen whales	483	486	27	0
9765	Balaenopteridae	rorquals	484	485	28	0
9722	Odontoceti	tooth whales	487	498	27	0
9747	Monodontidae	NULL	488	493	28	0
40150	Monodon	NULL	489	492	29	0
40151	Monodon monoceros	narwhal	490	491	30	0
9750	Physeteridae	sperm whales	494	497	28	0
9753	Physeter	NULL	495	496	29	0
33554	Carnivora	carnivores	502	523	24	1
379584	Caniformia	NULL	503	512	25	0
9608	Canidae	dog, coyote, wolf, fox	504	509	26	0
9611	Canis	NULL	505	508	27	0
9612	Canis lupus	gray wolf	506	507	28	0
9709	Phocidae	true seals	510	511	26	0
379583	Feliformia	NULL	513	522	25	0
9681	Felidae	cat family	514	521	26	0
338152	Felinae	NULL	515	518	27	0
9682	Felis	NULL	516	517	28	0
338153	Pantherinae	NULL	519	520	27	0
9397	Chiroptera	bats	524	525	24	0
9362	Eulipotyphla	hedgehogs, shrews, moles and others	526	537	24	0
9363	Erinaceidae	hedgehogs	527	534	25	0
30577	Erinaceinae	spiny hedgehogs	528	533	26	0
9364	Erinaceus	NULL	529	532	27	0
9365	Erinaceus europaeus	western European hedgehog	530	531	28	0
9373	Talpidae	moles, shrew-moles, and desmans	535	536	25	0
9787	Perissodactyla	odd-toed ungulates	538	545	24	0
9788	Equidae	horses	539	544	25	0
9789	Equus	NULL	540	543	26	0
35510	Equus	NULL	541	542	27	0
9971	Pholidota	pangolins	546	551	24	0
9972	Manidae	pangolins	547	550	25	0
9973	Manis	NULL	548	549	26	0
9348	Xenarthra	armadillos and others	554	559	22	0
948951	Cingulata	NULL	555	558	23	0
9359	Dasypodidae	armadillos	556	557	24	0
9263	Metatheria	marsupials	561	578	21	0
38605	Didelphimorphia	NULL	562	569	22	0
9265	Didelphidae	opossums	563	568	23	0
126287	Didelphinae	NULL	564	567	24	0
13615	Monodelphis	short-tailed opossums	565	566	25	0
38609	Diprotodontia	NULL	570	577	22	0
9307	Macropodidae	NULL	571	576	23	0
2182372	Osphranter	NULL	572	575	24	0
9321	Osphranter rufus	red kangaroo	573	574	25	0
8457	Sauropsida	sauropsids	581	682	19	0
32561	Sauria	diapsids	582	681	20	1
1329799	Archelosauria	NULL	583	648	21	0
8492	Archosauria	NULL	584	643	22	0
1294634	Crocodylia	alligators and others	585	590	23	0
1298654	Longirostres	NULL	586	589	24	0
8493	Crocodylidae	crocodilians	587	588	25	0
436486	Dinosauria	NULL	591	642	23	0
436489	Saurischia	NULL	592	641	24	0
436491	Theropoda	NULL	593	640	25	0
436492	Coelurosauria	NULL	594	639	26	0
8782	Aves	birds	595	638	27	0
8825	Neognathae	NULL	596	627	28	0
8929	Columbiformes	pigeons and others	597	600	29	0
8930	Columbidae	pigeons	598	599	30	0
1549675	Galloanserae	NULL	601	618	29	0
8826	Anseriformes	ducks, geese and swans	602	605	30	0
8827	Anhimidae	screamers	603	604	31	0
8976	Galliformes	landfowls	606	617	30	0
9005	Phasianidae	turkeys	607	616	31	1
466552	Meleagridinae	NULL	608	611	32	0
9102	Meleagris	NULL	609	610	33	0
9072	Phasianinae	NULL	612	615	32	0
9030	Gallus	NULL	613	614	33	0
9126	Passeriformes	song birds	619	624	29	0
81928	Eurylaimidae	NULL	620	621	30	0
137529	Philepittidae	NULL	622	623	30	0
30458	Strigiformes	owls	625	626	29	0
8783	Palaeognathae	NULL	628	637	28	0
8798	Struthioniformes	ostriches	629	636	29	0
8799	Struthionidae	NULL	630	635	30	0
8800	Struthio	NULL	631	634	31	0
8801	Struthio camelus	African ostrich	632	633	32	0
8459	Testudines	turtles	644	647	22	0
8464	Cryptodira	hidden-necked turtles	645	646	23	0
8504	Lepidosauria	lepidosaurs	649	680	21	0
8505	Sphenodontia	beaked reptiles	650	657	22	0
8506	Sphenodontidae	NULL	651	656	23	0
8507	Sphenodon	NULL	652	655	24	0
8508	Sphenodon punctatus	tuatara	653	654	25	0
8509	Squamata	squamates	658	679	22	0
1329961	Bifurcata	split-tongued squamates	659	678	23	0
1329950	Unidentata	NULL	660	677	24	0
1329912	Episquamata	NULL	661	676	25	0
1329911	Toxicofera	NULL	662	675	26	0
8511	Iguania	iguanian lizards	663	668	27	0
2024747	Dactyloidae	NULL	664	667	28	0
28376	Anolis	NULL	665	666	29	0
8570	Serpentes	snakes	669	674	27	0
34989	Colubroidea	NULL	670	673	28	0
8578	Colubridae	colubrid snakes	671	672	29	0
8292	Amphibia	amphibians	684	715	18	0
41666	Batrachia	NULL	685	708	19	0
8342	Anura	frogs and toads	686	699	20	0
30319	Pipoidea	NULL	687	698	21	0
8352	Pipidae	tongueless frogs	688	697	22	0
8360	Xenopodinae	NULL	689	696	23	0
8353	Xenopus	NULL	690	695	24	1
8363	Silurana	NULL	691	692	25	0
262014	Xenopus	NULL	693	694	25	0
8293	Caudata	NULL	700	707	20	0
30367	Salamandroidea	NULL	701	706	21	0
8294	Ambystomatidae	mole salamanders	702	705	22	0
8295	Ambystoma	mole salamanders	703	704	23	0
8445	Gymnophiona	NULL	709	714	19	0
8446	Caeciliidae	true caecilians	710	713	20	0
43453	Caecilia	NULL	711	712	21	0
7712	Tunicata	tunicates	724	727	10	0
7713	Ascidiacea	sea squirts	725	726	11	0
7586	Echinodermata	echinoderms	729	744	9	0
133551	Eleutherozoa	NULL	730	739	10	0
7587	Asterozoa	NULL	731	734	11	0
7618	Ophiuroidea	brittle stars	732	733	12	0
7624	Echinozoa	NULL	735	738	11	0
7625	Echinoidea	sea urchins	736	737	12	0
133550	Pelmatozoa	NULL	740	743	10	0
35069	Crinoidea	crinoids	741	742	11	0
10219	Hemichordata	hemichordates	745	748	9	0
10220	Enteropneusta	acorn worms	746	747	10	0
6157	Platyhelminthes	flatworms	750	765	8	0
6199	Cestoda	tapeworms	751	762	9	0
6200	Eucestoda	NULL	752	761	10	0
6201	Cyclophyllidea	NULL	753	760	11	0
6208	Taeniidae	NULL	754	759	12	0
6209	Echinococcus	NULL	755	758	13	0
6211	Echinococcus multilocularis	NULL	756	757	14	0
6178	Trematoda	NULL	763	764	9	0
33317	Protostomia	NULL	766	973	8	0
1206794	Ecdysozoa	NULL	767	928	9	1
