libraryId	cutoffTPM	proportionGenicPresent	numberGenicPresent	numberGenic	proportionCodingPresent	numberPresentCoding	numberCoding	proportionIntergenicPresent	numberIntergenicPresent	numberIntergenic	pValueCutoff	meanIntergenic	sdIntergenic	speciesId
ERX1226326	2.16975e-08	15.3848118725893	12046	78298	42.4958616884311	9242	21748	0	0	61577	0.05	2.25583190474744	2.32887923175035	10090
ERX1226327	1.43252e-07	8.62601854453498	6754	78298	24.8896450248299	5413	21748	0	0	61577	0.05	2.27494858893421	2.25601007707689	10090
ERX1226328	3.05123e-09	15.0770134613911	11805	78298	39.8335479124517	8663	21748	0	0	61577	0.05	1.42868707633911	2.34617728943139	10090
ERX1226329	3.12608e-09	14.8650029374952	11639	78298	41.8245355894795	9096	21748	0	0	61577	0.05	1.64781245626559	2.22430799356885	10090
ERX1226330	3.50093e-09	13.9582109376996	10929	78298	37.8425602354239	8230	21748	0	0	61577	0.05	1.06805533391744	2.37137876359409	10090
ERX1226331	1.40834e-08	15.1728013486935	11880	78298	40.4267059039912	8792	21748	0	0	61577	0.05	1.59174290616364	2.8652914711275	10090
ERX1226332	1.48409e-08	12.6887021379856	9935	78298	36.4033474342468	7917	21748	0	0	61577	0.05	1.81482636555412	1.77364758060489	10090
ERX1226333	3.14909e-08	13.2429947125086	10369	78298	38.1690270369689	8301	21748	0	0	61577	0.05	2.66419995188028	2.37473987902387	10090
ERX1226334	5.32119e-08	12.0897085493882	9466	78298	35.3503770461652	7688	21748	0	0	61577	0.05	2.53982432792623	1.72986807555845	10090
ERX1226335	6.10619e-09	14.3388081432476	11227	78298	38.5092882104102	8375	21748	0	0	61577	0.05	0.887335251633243	2.51525360779019	10090
ERX1226336	5.979e-08	11.4166389946103	8939	78298	29.8464226595549	6491	21748	0	0	61577	0.05	1.49700823973769	2.82761004807521	10090
ERX1226337	7.36722e-09	15.1434263965874	11857	78298	39.553062350561	8602	21748	0	0	61577	0.05	1.04477261472409	2.41827020944956	10090
ERX1226338	5.45899e-09	15.2175023627679	11915	78298	39.640426705904	8621	21748	0	0	61577	0.05	0.81416720898879	2.61762303379505	10090
ERX1226339	3.25056e-09	16.4129351963013	12851	78298	44.3213169027037	9639	21748	0	0	61577	0.05	0.91164489630606	2.32688879186449	10090
ERX1226340	2.71571e-09	15.0489156811157	11783	78298	40.8451351848446	8883	21748	0	0	61577	0.05	1.58570224895615	2.60243937488617	10090
ERX1226341	7.17345e-08	13.3413369434724	10446	78298	37.7689902519772	8214	21748	0	0	61577	0.05	1.79977197832781	2.05181831862957	10090
ERX1226342	3.61472e-08	14.5048404812383	11357	78298	39.4059223836675	8570	21748	0	0	61577	0.05	1.60198825095625	2.5117454579801	10090
ERX1226343	0.104839	16.0706531456742	12583	78298	40.054257862792	8711	21748	0	0	61577	0.05	0.603549718222163	2.92675482211438	10090
ERX1226344	4.07258e-09	15.4563334951084	12102	78298	40.0680522346882	8714	21748	0	0	61577	0.05	0.50233860408047	2.72447621606947	10090
ERX1226345	0.0443856	16.5329893483869	12945	78298	40.6014346146772	8830	21748	0	0	61577	0.05	0.523008608951888	3.58681899216836	10090
ERX1226346	0.331023	16.2136963907124	12695	78298	41.3417325731102	8991	21748	0	0	61577	0.05	0.813237186933736	2.86153722166147	10090
ERX1226347	6.53498e-09	16.6211142047051	13014	78298	43.1855802832444	9392	21748	0	0	61577	0.05	1.12425079700739	2.86861748372998	10090
ERX1226348	8.8603e-10	14.3324222840941	11222	78298	35.8009931947765	7786	21748	0	0	61577	0.05	1.01211943268586	2.82593126233791	10090
ERX1226349	2.04817e-08	15.3005185317633	11980	78298	40.348537796579	8775	21748	0	0	61577	0.05	1.09424967011226	2.30729697744943	10090
ERX1226350	3.05471e-08	12.6388924365884	9896	78298	35.9757219054626	7824	21748	0	0	61577	0.05	2.02641682494328	2.24149279193182	10090
ERX1226351	1.2964e-08	14.5980740248793	11430	78298	37.7643921280118	8213	21748	0	0	61577	0.05	0.998061470831918	2.71465931171495	10090
ERX1226352	1.40768e-08	15.1000025543437	11823	78298	39.8611366562442	8669	21748	0	0	61577	0.05	0.737902181586877	2.9535349582599	10090
ERX1226353	1.81893e-09	14.1204117601982	11056	78298	37.4931028140519	8154	21748	0	0	61577	0.05	0.819063698173219	2.56386727909232	10090
ERX1226354	3.80183e-08	15.2775294388107	11962	78298	39.8657347802097	8670	21748	0	0	61577	0.05	0.76923632429114	2.8778210047492	10090
ERX1226355	2.69039e-09	17.7194819791055	13874	78298	45.6271841088836	9923	21748	0	0	61577	0.05	0.740511917421366	2.98282965463348	10090
ERX1226356	2.86553e-08	12.7129684027689	9954	78298	35.6492551039176	7753	21748	0	0	61577	0.05	1.76379478465192	2.25160231928623	10090
ERX1226357	3.09336e-08	14.2264170221462	11139	78298	37.6080559131874	8179	21748	0	0	61577	0.05	1.46152303033642	2.54850124315592	10090
ERX1226358	9.24598e-09	15.8714143400853	12427	78298	41.1624057384587	8952	21748	0	0	61577	0.05	0.542197837595468	2.33128435887617	10090
ERX1226359	0.0396784	15.9186696978211	12464	78298	40.8589295567408	8886	21748	0	0	61577	0.05	0.617523973397748	2.99740469957238	10090
ERX1226360	2.19487e-09	15.1523665994023	11864	78298	39.1990068052235	8525	21748	0	0	61577	0.05	0.871710210633574	3.24067204878162	10090
ERX1226361	0.235057	16.2571202329561	12729	78298	41.9808718043038	9130	21748	0	0	61577	0.05	0.693375324884297	3.3778198213565	10090
ERX1226362	6.50567e-09	16.591739252599	12991	78298	43.7373551590951	9512	21748	0	0	61577	0.05	0.456648602625626	2.88873283986802	10090
ERX1226363	0.104063	16.4435873202381	12875	78298	42.2521611182637	9189	21748	0	0	61577	0.05	0.7630873356596	3.12289740432236	10090
ERX1226364	5.18472e-09	15.7679634217988	12346	78298	40.0910428545154	8719	21748	0	0	61577	0.05	0.694769728764115	2.87853430510529	10090
ERX1226365	6.28052e-09	17.2916294158216	13539	78298	45.1995585800993	9830	21748	0	0	61577	0.05	1.00784186114078	2.47993233403451	10090
ERX1226366	2.03524e-08	12.864951850622	10073	78298	36.4447305499356	7926	21748	0	0	61577	0.05	2.44098500576088	2.11139225006719	10090
ERX1226367	1.55087e-08	14.2877212700197	11187	78298	38.224204524554	8313	21748	0	0	61577	0.05	0.901298863768018	2.40654401451766	10090
ERX1226368	3.4261e-09	14.4805742164551	11338	78298	38.9139231193673	8463	21748	0	0	61577	0.05	0.876739076808811	2.54011523066914	10090
ERX1226369	4.70188e-09	15.183018723339	11888	78298	39.8565385322788	8668	21748	0	0	61577	0.05	0.702770600247023	3.19554422422343	10090
ERX1226370	6.01061e-09	15.9058979795142	12454	78298	41.5854331432775	9044	21748	0	0	61577	0.05	0.71051728603833	2.77653623049965	10090
ERX1226371	6.30008e-09	16.3388592301208	12793	78298	42.059039911716	9147	21748	0	0	61577	0.05	0.878555020959762	3.06560365935815	10090
ERX1226372	9.01458e-10	16.1204628470714	12622	78298	41.1118263748391	8941	21748	0	0	61577	0.05	0.674017203592129	2.94253823846447	10090
ERX1226373	1.16504e-08	14.0808194334466	11025	78298	38.486297590583	8370	21748	0	0	61577	0.05	2.36302760332174	2.2517725699396	10090
ERX1226374	1.64442e-08	15.4563334951084	12102	78298	40.2795659370977	8760	21748	0	0	61577	0.05	0.942491891458825	2.68081612554099	10090
ERX1226375	8.80475e-10	16.0246749597691	12547	78298	42.0958249034394	9155	21748	0	0	61577	0.05	0.576503113780976	2.90021563673579	10090
ERX1226376	6.13668e-10	15.3362793430228	12008	78298	38.8495493838514	8449	21748	0	0	61577	0.05	0.389133109950153	3.45048380990395	10090
ERX1226377	4.68404e-09	14.6721499910598	11488	78298	39.1668199374655	8518	21748	0	0	61577	0.05	0.593882544085548	2.48352695568402	10090
ERX1226378	1.4227e-08	15.6057625993001	12219	78298	41.8567224572375	9103	21748	0	0	61577	0.05	1.01573098277721	2.79554590736041	10090
ERX1226379	2.22629e-09	17.3478249763723	13583	78298	45.8984734228435	9982	21748	0	0	61577	0.05	0.932562504205653	2.47596051670906	10090
ERX1226380	8.93181e-09	14.692584740351	11504	78298	39.0840537060879	8500	21748	0	0	61577	0.05	1.07637385535401	2.44443390098336	10090
ERX1226381	1.61693e-08	13.5635648420138	10620	78298	37.4701121942248	8149	21748	0	0	61577	0.05	1.37962123705614	2.26103324026002	10090
ERX1226382	3.50145e-09	15.8318220133337	12396	78298	42.8131322420452	9311	21748	0	0	61577	0.05	1.00248669064242	2.58660790064848	10090
ERX1226383	0.136072	15.2404914557205	11933	78298	39.4197167555637	8573	21748	0	0	61577	0.05	0.590500247685916	3.40200056786928	10090
ERX1226384	0.111693	17.1626350609211	13438	78298	44.7627368033842	9735	21748	0	0	61577	0.05	0.585881395819913	2.84633343410016	10090
ERX1226385	1.21081e-08	17.5189660016859	13717	78298	44.8087180430384	9745	21748	0	0	61577	0.05	0.618147280142134	3.02303941262864	10090
ERX1226386	0.357814	15.4333444021559	12084	78298	40.141622218135	8730	21748	0	0	61577	0.05	0.67289873447607	3.37730549816304	10090
ERX1226387	0.229258	16.4997828807888	12919	78298	41.9118999448225	9115	21748	0	0	61577	0.05	0.664826924447901	2.80358498025082	10090
ERX1226388	1.68315e-09	16.9391299905489	13263	78298	45.3191098032003	9856	21748	0	0	61577	0.05	1.01218498936959	2.39051635119114	10090
ERX1226389	1.85614e-08	14.2072594446857	11124	78298	40.5968364907118	8829	21748	0	0	61577	0.05	1.49011550290607	1.96003107076472	10090
ERX1226390	5.13804e-09	14.1063628700605	11045	78298	38.932315615229	8467	21748	0	0	61577	0.05	1.34119433357553	2.53976930856603	10090
ERX1226391	7.06225e-09	15.0208179008404	11761	78298	40.0588559867574	8712	21748	0	0	61577	0.05	0.830678793305281	2.97601768865374	10090
ERX1226392	1.02089e-09	15.6249201767606	12234	78298	40.5600514989884	8821	21748	0	0	61577	0.05	0.742306722802572	3.31717739614192	10090
ERX1226393	9.05719e-09	15.5201920866433	12152	78298	40.1324259702042	8728	21748	0	0	61577	0.05	0.731538762558509	2.98579952969753	10090
ERX1226394	8.87747e-09	15.0629645712534	11794	78298	40.9279014162222	8901	21748	0	0	61577	0.05	1.06811686136935	2.42479852755131	10090
ERX1226395	1.3207e-07	11.7844644818514	9227	78298	33.2122494022439	7223	21748	0	0	61577	0.05	5.32549632616957	2.10704561444307	10090
ERX1226396	3.31651e-08	13.5214181716008	10587	78298	37.4793084421556	8151	21748	0	0	61577	0.05	2.23153339181159	2.37449469417789	10090
ERX1226397	7.52318e-09	13.435847658944	10520	78298	37.5022990619827	8156	21748	0	0	61577	0.05	1.3429618913876	2.35389107236614	10090
ERX1226398	3.4381e-09	14.4563079516718	11319	78298	40.3393415486482	8773	21748	0	0	61577	0.05	1.49344610896586	2.18878080270703	10090
ERX1226399	3.26261e-08	15.8637513091011	12421	78298	42.8177303660107	9312	21748	0	0	61577	0.05	1.39688354527052	2.56673125874221	10090
ERX1226400	5.07447e-09	14.9710081994432	11722	78298	40.8543314327754	8885	21748	0	0	61577	0.05	1.26569054033575	2.38203299429202	10090
ERX1226401	2.73088e-09	14.59935119671	11431	78298	39.7875666727975	8653	21748	0	0	61577	0.05	1.01889851468236	2.35373393118062	10090
ERX1226402	1.70504e-08	13.812613349	10815	78298	39.019679970572	8486	21748	0	0	61577	0.05	1.7773379143361	2.00570357329019	10090
ERX1226403	1.29349e-08	14.5278295741909	11375	78298	38.7897737723009	8436	21748	0	0	61577	0.05	1.36705821015629	2.56472538022892	10090
ERX1226404	2.1102e-09	14.6632097882449	11481	78298	39.4151186315983	8572	21748	0	0	61577	0.05	1.11726277783187	2.72273452857485	10090
ERX1226405	0.101894	17.0527982834811	13352	78298	44.3075225308074	9636	21748	0	0	61577	0.05	0.841969600515633	2.45701233619847	10090
ERX1226406	1.68129e-09	15.7743492809523	12351	78298	41.6038256391392	9048	21748	0	0	61577	0.05	0.797668479827269	2.47273892224724	10090
ERX1226407	3.71153e-08	14.7807095966691	11573	78298	39.9485010115873	8688	21748	0	0	61577	0.05	0.959470727182528	2.16061010134881	10090
ERX1226408	3.34854e-08	16.4218753991162	12858	78298	42.7027772668751	9287	21748	0	0	61577	0.05	1.07307636741665	2.68496445690904	10090
ERX1226409	2.81467e-08	15.5751104753634	12195	78298	42.8131322420452	9311	21748	0	0	61577	0.05	1.61060928366905	2.01241262668965	10090
ERX1226410	7.11007e-09	14.7321770671026	11535	78298	39.8611366562442	8669	21748	0	0	61577	0.05	1.1459241235338	2.35617773378514	10090
ERX1226411	1.29304e-08	15.2034534726302	11904	78298	40.3255471767519	8770	21748	0	0	61577	0.05	0.789943344887545	2.06723200777648	10090
ERX1226412	2.17781e-08	13.6721244476232	10705	78298	37.1758322604377	8085	21748	0	0	61577	0.05	1.48723331819261	2.32341789375464	10090
ERX1226413	2.08223e-08	14.7807095966691	11573	78298	40.8175464410521	8877	21748	0	0	61577	0.05	1.34780203877209	2.41461848832258	10090
ERX1226414	1.8501e-08	17.4908682214105	13695	78298	45.958249034394	9995	21748	0	0	61577	0.05	0.946608586542782	2.2798595090018	10090
ERX1226415	1.71517e-08	15.1344861937725	11850	78298	40.7531727055361	8863	21748	0	0	61577	0.05	0.929026789365575	2.34923578906027	10090
ERX1226416	6.13666e-08	14.6044598840328	11435	78298	40.1554165900313	8733	21748	0	0	61577	0.05	1.52740012983124	2.41241722012403	10090
ERX1226417	8.28321e-09	12.6197348591279	9881	78298	32.3248114769174	7030	21748	0	0	61577	0.05	1.05883019753203	3.14948002395638	10090
ERX1226418	9.05449e-08	7.49188995887507	5866	78298	19.8592974066581	4319	21748	0	0	61577	0.05	2.52129582280669	2.75980800547159	10090
ERX1226419	9.99665e-09	13.75769496028	10772	78298	35.4837226411624	7717	21748	0	0	61577	0.05	1.00150445577902	3.32789033915472	10090
ERX1226420	2.57115e-07	12.691256481647	9937	78298	32.9041750965606	7156	21748	0	0	61577	0.05	1.69710119687653	2.94319435665658	10090
ERX1226421	1.24092e-08	12.6810391070015	9929	78298	31.1568879897002	6776	21748	0	0	61577	0.05	1.25567886384534	2.90279379154116	10090
ERX1226422	9.52276e-09	14.1753301489182	11099	78298	36.2148243516645	7876	21748	0	0	61577	0.05	1.227611623994	3.12989261679126	10090
ERX1226423	3.38851e-08	12.082045518404	9460	78298	31.1614861136656	6777	21748	0	0	61577	0.05	2.00981323927595	2.79542586683302	10090
ERX1226424	3.98765e-08	12.3400342282051	9662	78298	33.0191281956962	7181	21748	0	0	61577	0.05	3.15057166967659	3.35984193282631	10090
ERX1226425	4.87933e-09	11.878975197323	9301	78298	31.4005885598676	6829	21748	0	0	61577	0.05	1.67763986864846	2.67479155107538	10090
ERX1226426	1.70322e-09	14.099977010907	11040	78298	35.7550119551223	7776	21748	0	0	61577	0.05	0.839571910126689	2.76572466516163	10090
ERX1226427	6.49145e-09	12.7206314337531	9960	78298	32.9685488320765	7170	21748	0	0	61577	0.05	1.05994284644895	2.79628271430154	10090
ERX1226428	7.80945e-09	11.8904697437993	9310	78298	30.8350193121207	6706	21748	0	0	61577	0.05	1.22110101453846	2.78843326275932	10090
ERX1226429	1.12648e-08	13.5980484814427	10647	78298	35.2308258230642	7662	21748	0	0	61577	0.05	1.4907081321743	2.87944283297306	10090
ERX1226430	1.71655e-08	14.2532376305908	11160	78298	38.0494758138679	8275	21748	0	0	61577	0.05	1.32960661027178	2.59425554084901	10090
ERX1226431	0.243645	15.234105596567	11928	78298	37.8517564833548	8232	21748	0	0	61577	0.05	0.84200153269804	3.21424220534197	10090
ERX1226432	0.273839	15.3733173261131	12037	78298	39.934706639691	8685	21748	0	0	61577	0.05	1.57320496957474	3.05080913543559	10090
ERX1226433	0.12401	14.0591075123247	11008	78298	34.4491447489424	7492	21748	0	0	61577	0.05	0.577408833812026	2.75462899357638	10090
ERX1226434	1.97025e-09	15.2098393317837	11909	78298	40.1554165900313	8733	21748	0	0	61577	0.05	1.02897781883032	3.03523239190057	10090
ERX1226435	1.46816e-09	14.7270683797798	11531	78298	38.343755747655	8339	21748	0	0	61577	0.05	1.00816413749727	2.5637743812934	10090
ERX1226436	3.59846e-07	5.92863163810059	4642	78298	15.9508920360493	3469	21748	0	0	61577	0.05	4.77780912385173	2.58134252109575	10090
ERX1226437	0.527211	14.8586170783417	11634	78298	38.987493102814	8479	21748	0	0	61577	0.05	1.20943131053081	2.74626796660604	10090
ERX1226438	0.48982619	14.2289713658076	11141	78298	36.4125436821777	7919	21748	0	0	61577	0.05	1.1110424100957	2.91504724680895	10090
ERX1226439	8.4197e-09	15.0195407290097	11760	78298	39.5622585984918	8604	21748	0	0	61577	0.05	1.41583762576138	2.75851580214473	10090
ERX1226440	7.94191e-09	15.0795678050525	11807	78298	39.2219974250506	8530	21748	0	0	61577	0.05	1.0437762004234	2.98657390885895	10090
ERX1226441	5.80042e-09	14.1063628700605	11045	78298	35.1480595916866	7644	21748	0	0	61577	0.05	0.918728858260386	2.96354104306783	10090
ERX1226442	2.40159e-08	13.1740274336509	10315	78298	35.1940408313408	7654	21748	0	0	61577	0.05	0.866028132911244	2.72049431847074	10090
ERX1226443	1.90642e-08	14.0552759968326	11005	78298	37.6540371528416	8189	21748	0	0	61577	0.05	1.11741873334876	2.40715474392891	10090
ERX1226444	5.86156e-09	13.1063373266239	10262	78298	36.2470112194225	7883	21748	0	0	61577	0.05	2.19450242407706	2.3761594620439	10090
ERX1226445	1.26931e-08	12.3847352422795	9697	78298	33.7272392863712	7335	21748	0	0	61577	0.05	1.67754870263008	2.78689621541575	10090
ERX1226446	4.6975e-09	14.3656287516923	11248	78298	38.3069707559316	8331	21748	0	0	61577	0.05	1.33223019015573	3.01241391738653	10090
ERX1226447	1.08331e-08	14.3464711742318	11233	78298	39.258782416774	8538	21748	0	0	61577	0.05	2.78863661698982	2.856246203892	10090
ERX1226448	3.93921e-09	16.0578814273672	12573	78298	41.8061430936178	9092	21748	0	0	61577	0.05	1.2452062145191	3.02908818693278	10090
ERX1226449	3.09817e-08	7.0640373955912	5531	78298	17.6200110354975	3832	21748	0	0	61577	0.05	1.98858480079339	3.3165694688908	10090
ERX1226450	3.65387e-09	15.4180183401875	12072	78298	39.3737355159095	8563	21748	0	0	61577	0.05	0.826172238159094	2.72252237622419	10090
ERX1226451	5.13277e-09	8.0078673784771	6270	78298	21.0823983814604	4585	21748	0	0	61577	0.05	1.80725298478996	2.6698024477106	10090
ERX1226452	7.05801e-08	13.8956295179954	10880	78298	37.1252528968181	8074	21748	0	0	61577	0.05	1.42113119820315	2.5558830684308	10090
ERX1226453	6.90241e-09	14.6019055403714	11433	78298	38.5138863343756	8376	21748	0	0	61577	0.05	1.248229904028	3.15894844995781	10090
ERX1226454	4.266e-09	15.6300288640834	12238	78298	40.5738458708847	8824	21748	0	0	61577	0.05	1.56355722134952	3.19297864326212	10090
ERX1226455	0.289509	14.9544049656441	11709	78298	39.0472687143645	8492	21748	0	0	61577	0.05	1.10490772561089	2.79447168049035	10090
ERX1226456	0.247506	14.3579657207081	11242	78298	37.1206547728527	8073	21748	0	0	61577	0.05	0.996648261457026	2.93260728457045	10090
ERX1226457	1.0466e-08	13.4588367518966	10538	78298	35.2768070627184	7672	21748	0	0	61577	0.05	0.758108682089079	2.43825569477699	10090
ERX1226458	4.66944e-09	14.273672379882	11176	78298	38.0586720617988	8277	21748	0	0	61577	0.05	1.23047118348192	2.95362068234908	10090
ERX1226459	7.27717e-09	16.5176632864186	12933	78298	43.4706639691006	9454	21748	0	0	61577	0.05	1.25362251972084	2.69435006711715	10090
ERX1226460	2.67938e-08	13.0782395463486	10240	78298	35.4331432775428	7706	21748	0	0	61577	0.05	1.39850183256784	2.80830892387386	10090
ERX1226461	1.36737e-08	13.5201409997701	10586	78298	37.2585984918153	8103	21748	0	0	61577	0.05	1.5185789813132	2.80393675133132	10090
ERX1226462	4.7284e-09	15.3771488416051	12040	78298	39.7415854331433	8643	21748	0	0	61577	0.05	0.709199682436821	2.79902163370042	10090
ERX1226463	2.44434e-08	14.5623132136198	11402	78298	38.812764392128	8441	21748	0	0	61577	0.05	1.40969920217216	2.90468431276509	10090
ERX1226464	0.136653	14.0399499348642	10993	78298	36.1274599963215	7857	21748	0	0	61577	0.05	1.37332783074882	2.78337751854998	10090
ERX1226465	3.72524e-09	15.5942680528238	12210	78298	40.8727239286371	8889	21748	0	0	61577	0.05	1.24233968638943	2.35163284069751	10090
ERX1226466	0.637998	14.476742700963	11335	78298	37.309177855435	8114	21748	0	0	61577	0.05	1.82517334837235	3.24530701780291	10090
ERX1226467	7.72418e-09	12.8445171013308	10057	78298	33.5663049475814	7300	21748	0	0	61577	0.05	1.59992671740361	3.17852752113518	10090
ERX1226468	1.61215e-08	15.724539579555	12312	78298	41.9670774324076	9127	21748	0	0	61577	0.05	1.43862652379512	2.66232784183227	10090
ERX1226469	3.64277e-09	15.6734527063271	12272	78298	40.9049107963951	8896	21748	0	0	61577	0.05	1.14968744189814	2.95808583820862	10090
ERX1226470	0.477175	15.0667960867455	11797	78298	38.638035681442	8403	21748	0	0	61577	0.05	1.18378208826686	3.08532601056187	10090
ERX1226471	0.233939	15.4716595570768	12114	78298	39.6220342100423	8617	21748	0	0	61577	0.05	1.32943330288485	3.12510244413868	10090
ERX1226472	0.0718264	16.033615162584	12554	78298	41.590031267243	9045	21748	0	0	61577	0.05	1.46840427464659	2.86983678505349	10090
ERX1226473	0.114652	16.2009246724054	12685	78298	40.9738826558764	8911	21748	0	0	61577	0.05	0.772782342294716	2.94585767378012	10090
ERX1226474	4.72654e-08	15.0489156811157	11783	78298	40.7715652013978	8867	21748	0	0	61577	0.05	1.76156312513213	3.12284699167622	10090
ERX1226475	7.36448e-09	14.8598942501724	11635	78298	40.3117528048556	8767	21748	0	0	61577	0.05	1.11258758795282	2.61161293147546	10090
ERX1226476	0.209415	16.1089683005952	12613	78298	41.383115688799	9000	21748	0	0	61577	0.05	0.842253648385984	2.51988486813242	10090
ERX1226477	0.14617	15.627474520422	12236	78298	40.4864815155417	8805	21748	0	0	61577	0.05	1.25961093281361	3.28256857192634	10090
ERX1226478	0.0459436	15.8382078724872	12401	78298	40.5876402427809	8827	21748	0	0	61577	0.05	0.852629221003237	2.70753071436828	10090
ERX1226479	0.309111	15.9710337428798	12505	78298	40.7991539451904	8873	21748	0	0	61577	0.05	0.810154007064772	2.98077159919002	10090
ERX1226480	9.60971e-09	15.8369307006565	12400	78298	40.8037520691558	8874	21748	0	0	61577	0.05	0.929021679695739	2.87813242523086	10090
ERX1226481	0.275393	16.1357889090398	12634	78298	40.109435350377	8723	21748	0	0	61577	0.05	0.473979868036008	2.70031717118151	10090
ERX1226482	3.18817e-09	15.0770134613911	11805	78298	38.4771013426522	8368	21748	0	0	61577	0.05	0.873075140680275	2.71467607615814	10090
ERX1226483	1.64027e-08	15.3145674219009	11991	78298	40.380724664337	8782	21748	0	0	61577	0.05	0.935021929999709	2.83927617086322	10090
ERX1226484	1.82676e-08	15.1919589261539	11895	78298	39.7461835571087	8644	21748	0	0	61577	0.05	1.1830240766047	2.69316038461722	10090
ERX1226485	3.15152e-09	15.4180183401875	12072	78298	41.2773588375943	8977	21748	0	0	61577	0.05	1.24845371611716	2.81606999231675	10090
ERX1226486	1.83534e-08	15.2123936754451	11911	78298	40.3669302924407	8779	21748	0	0	61577	0.05	1.3265644445018	2.70526697259999	10090
ERX1226487	0.203056	14.4869600756086	11343	78298	37.0102997976825	8049	21748	0	0	61577	0.05	1.03653891951634	2.66640187774704	10090
ERX1226488	2.00717e-09	14.5878566502337	11422	78298	38.6104469376494	8397	21748	0	0	61577	0.05	1.07509027007275	2.98296846751316	10090
ERX1226489	0.195879	14.573807760096	11411	78298	36.7390104837226	7990	21748	0	0	61577	0.05	1.0176739656069	3.15867978213233	10090
ERX1226490	7.09753e-09	14.8611714220031	11636	78298	38.5644656979952	8387	21748	0	0	61577	0.05	1.03090784411268	3.0923408248273	10090
ERX1226491	0.463119	15.0093233543641	11752	78298	39.4702961191834	8584	21748	0	0	61577	0.05	1.49663453920349	2.5897865039157	10090
ERX1226492	8.55975e-09	15.0680732585762	11798	78298	39.5116792348722	8593	21748	0	0	61577	0.05	0.779961118325949	2.62917690554786	10090
ERX1226493	4.42515e-09	13.0514189379039	10219	78298	33.5433143277543	7295	21748	0	0	61577	0.05	1.4537851005976	3.50791430176767	10090
ERX1226494	1.33202e-08	15.2966870162712	11977	78298	40.3577340445098	8777	21748	0	0	61577	0.05	1.04179461043176	2.73824549047141	10090
ERX1226495	0.0880676	14.8560627346803	11632	78298	38.0540739378334	8276	21748	0	0	61577	0.05	0.918723785381164	2.67047896576806	10090
ERX1226496	0.500799	15.2353827683977	11929	78298	39.2357917969468	8533	21748	0	0	61577	0.05	1.1270927969526	2.59501639197721	10090
ERX1226497	0.105755	15.7807351401058	12356	78298	40.2059959536509	8744	21748	0	0	61577	0.05	0.699294475718071	2.85350297847535	10090
ERX1226498	0.136384189	14.9033180924162	11669	78298	36.3987493102814	7916	21748	0	0	61577	0.05	0.59722512202305	3.52643183881566	10090
ERX1226499	1.94841e-08	16.388668931518	12832	78298	42.6935810189443	9285	21748	0	0	61577	0.05	0.894983985167776	2.83744949594757	10090
ERX1226500	1.28767e-08	15.940381618943	12481	78298	41.7325731101711	9076	21748	0	0	61577	0.05	1.13176202305287	2.74081993192872	10090
ERX1226501	9.23861e-09	16.8395105877545	13185	78298	43.7511495309914	9515	21748	0	0	61577	0.05	1.01464893128579	3.1273920648375	10090
ERX1226502	0.236853	15.492094306368	12130	78298	38.9277174912636	8466	21748	0	0	61577	0.05	0.731931026658902	3.06995833536929	10090
ERX1226503	1.10194e-09	16.0221206161077	12545	78298	42.1234136472319	9161	21748	0	0	61577	0.05	1.11702698734124	2.83029135521098	10090
ERX1226504	0.0696485	16.0770390048277	12588	78298	40.0450616148611	8709	21748	0	0	61577	0.05	0.683865509235269	3.18523614747422	10090
ERX1226505	9.86426e-09	15.4639965260926	12108	78298	41.0474526393232	8927	21748	0	0	61577	0.05	0.868503217356324	2.48766291438021	10090
ERX1226506	3.04407e-09	16.3069299343534	12768	78298	42.472871068604	9237	21748	0	0	61577	0.05	0.975110508032799	2.92653416477726	10090
ERX1226507	3.12578e-08	14.083373777108	11027	78298	38.2977745080007	8329	21748	0	0	61577	0.05	1.56161243070855	2.90293274180804	10090
ERX1226508	1.45787e-08	16.278832154078	12746	78298	41.5762368953467	9042	21748	0	0	61577	0.05	0.899054674557311	3.13298089800314	10090
ERX1226509	0.755318	15.398860762727	12057	78298	39.5898473422843	8610	21748	0	0	61577	0.05	0.954496916537484	2.72058450778484	10090
ERX1226510	0.19396	15.9071751513449	12455	78298	40.9876770277727	8914	21748	0	0	61577	0.05	0.817353518178699	2.61556215149113	10090
ERX1226511	4.18654e-08	5.79836011136938	4540	78298	14.4059223836675	3133	21748	0	0	61577	0.05	3.97515417781565	2.82258267658075	10090
ERX1226512	5.59111e-08	7.80990574471889	6115	78298	19.2385506713261	4184	21748	0	0	61577	0.05	1.78438398152048	3.57466881182723	10090
ERX1226513	3.71872e-08	5.63871363253212	4415	78298	14.0656612102262	3059	21748	0	0	61577	0.05	5.72500235431668	3.08086020557928	10090
ERX1226514	1.83304e-08	8.86357250504483	6940	78298	22.0663969100607	4799	21748	0	0	61577	0.05	1.46581334522574	3.43656813381417	10090
ERX1226515	9.07064e-09	15.4141868246954	12069	78298	39.640426705904	8621	21748	0	0	61577	0.05	0.748538160023487	2.38385599186582	10090
ERX1226516	1.02289e-08	14.303047331988	11199	78298	38.0494758138679	8275	21748	0	0	61577	0.05	1.3001558305684	2.317537406119	10090
ERX1226517	2.40386e-08	12.9351963013104	10128	78298	33.3501931212065	7253	21748	0	0	61577	0.05	1.11394857008951	2.41418525980989	10090
