libraryId	min_read_length	max_read_length	average_read_length
ERX5780083	100	100	100
ERX5780084	100	100	100
ERX5780085	100	100	100
ERX5780086	100	100	100
ERX5780087	100	100	100
ERX5780088	100	100	100
ERX5780089	100	100	100
ERX5780090	100	100	100
ERX5780091	100	100	100
ERX5780092	100	100	100
ERX5780093	100	100	100
ERX5780094	100	100	100
ERX5780095	100	100	100
ERX5780096	100	100	100
ERX5780097	100	100	100
ERX5780098	100	100	100
ERX5780099	100	100	100
ERX5780100	100	100	100
ERX5780101	100	100	100
ERX5780102	100	100	100
ERX5780103	100	100	100
ERX5780104	100	100	100
ERX5780105	100	100	100
ERX5780106	100	100	100
ERX5780107	100	100	100
ERX5780108	100	100	100
ERX5780109	100	100	100
ERX5780110	100	100	100
ERX5780111	100	100	100
ERX5780112	100	100	100
ERX5780113	100	100	100
ERX5780114	100	100	100
ERX5780115	100	100	100
ERX5780116	100	100	100
ERX5780117	100	100	100
ERX5780118	100	100	100
ERX5780119	100	100	100
ERX5780120	100	100	100
ERX5780122	100	100	100
ERX5780123	100	100	100
ERX5780124	100	100	100
ERX5780125	100	100	100
ERX5780126	100	100	100
ERX5780127	100	100	100
ERX5780128	100	100	100
ERX5780129	100	100	100
ERX5780130	100	100	100
ERX5780131	100	100	100
ERX5780132	100	100	100
ERX5780133	100	100	100
ERX5780134	100	100	100
ERX5780135	100	100	100
ERX5780136	100	100	100
ERX5780137	100	100	100
ERX5780138	100	100	100
ERX5780139	100	100	100
ERX5780140	100	100	100
ERX5780141	100	100	100
ERX5780142	100	100	100
ERX5780143	100	100	100
ERX5780144	100	100	100
ERX5780145	100	100	100
ERX5780146	100	100	100
ERX5780147	100	100	100
ERX5780148	100	100	100
ERX5780149	100	100	100
ERX5780150	100	100	100
ERX5780151	100	100	100
ERX5780152	100	100	100
ERX5780153	100	100	100
ERX5780154	100	100	100
ERX5780155	100	100	100
ERX5780156	100	100	100
ERX5780157	100	100	100
ERX5780158	100	100	100
ERX5780159	100	100	100
ERX5780160	100	100	100
ERX5780161	100	100	100
ERX5780162	100	100	100
ERX5780163	100	100	100
ERX5780164	100	100	100
ERX5780165	100	100	100
ERX5780166	100	100	100
ERX5780167	100	100	100
ERX5780168	100	100	100
ERX5780169	100	100	100
ERX5780170	100	100	100
ERX5780171	100	100	100
ERX5780172	100	100	100
ERX5780173	100	100	100
ERX5780174	100	100	100
ERX5780175	100	100	100
ERX5780176	100	100	100
ERX5780177	100	100	100
ERX5780178	100	100	100
ERX5780179	100	100	100
ERX5780180	100	100	100
ERX5780181	100	100	100
ERX5780182	100	100	100
ERX5780183	100	100	100
ERX5780184	100	100	100
ERX5780185	100	100	100
ERX5780186	100	100	100
ERX5780187	100	100	100
ERX5780188	100	100	100
ERX5780189	100	100	100
ERX5780190	100	100	100
ERX5780191	100	100	100
ERX5780192	100	100	100
ERX5780193	100	100	100
ERX5780194	100	100	100
ERX5780195	100	100	100
ERX5780196	100	100	100
ERX5780197	100	100	100
ERX5780198	100	100	100
ERX5780199	100	100	100
ERX5780200	100	100	100
ERX5780201	100	100	100
ERX5780202	100	100	100
ERX5780203	100	100	100
ERX5780204	100	100	100
ERX5780205	100	100	100
ERX5780206	100	100	100
ERX5780207	100	100	100
ERX5780208	100	100	100
ERX5780209	100	100	100
ERX5780210	100	100	100
ERX5780211	100	100	100
ERX5780212	100	100	100
ERX5780213	100	100	100
ERX5780214	100	100	100
ERX5780215	100	100	100
ERX5780216	100	100	100
ERX5780217	100	100	100
ERX5780218	100	100	100
ERX5780219	100	100	100
ERX5780220	100	100	100
ERX5780221	100	100	100
ERX5780222	100	100	100
ERX5780223	100	100	100
ERX5780224	100	100	100
ERX5780225	100	100	100
ERX5780226	100	100	100
ERX5780227	100	100	100
ERX5780228	100	100	100
ERX5780229	100	100	100
ERX5780230	100	100	100
ERX5780231	100	100	100
ERX5780232	100	100	100
ERX5780233	100	100	100
ERX5780234	100	100	100
ERX5780235	100	100	100
ERX5780236	100	100	100
ERX5780237	100	100	100
ERX5780238	100	100	100
ERX5780239	100	100	100
ERX5780240	100	100	100
ERX5780241	100	100	100
ERX5780242	100	100	100
ERX5780243	100	100	100
ERX5780244	100	100	100
ERX5780245	100	100	100
ERX5780246	100	100	100
ERX5780247	100	100	100
ERX5780248	100	100	100
ERX5780249	100	100	100
ERX5780250	100	100	100
ERX5780251	100	100	100
ERX5780252	100	100	100
ERX5780253	100	100	100
ERX5780254	100	100	100
ERX5780255	100	100	100
ERX5780256	100	100	100
ERX5780257	100	100	100
ERX5780258	100	100	100
ERX5780259	100	100	100
ERX5780260	100	100	100
ERX5780261	100	100	100
ERX5780262	100	100	100
ERX5780263	100	100	100
ERX5780264	100	100	100
ERX5780265	100	100	100
ERX5780266	100	100	100
ERX5780267	100	100	100
ERX5780268	100	100	100
ERX5780269	100	100	100
ERX5780270	100	100	100
ERX5780271	100	100	100
ERX5780272	100	100	100
ERX5780273	100	100	100
ERX5780274	100	100	100
ERX5780275	100	100	100
ERX5780276	100	100	100
ERX5780277	100	100	100
ERX5780278	100	100	100
ERX5780279	100	100	100
ERX5780280	100	100	100
ERX5780281	100	100	100
ERX5780282	100	100	100
ERX5780283	100	100	100
ERX5780284	100	100	100
ERX5780285	100	100	100
ERX5780286	100	100	100
ERX5780287	100	100	100
ERX5780288	100	100	100
ERX5780289	100	100	100
ERX5780290	100	100	100
ERX5780291	100	100	100
ERX5780292	100	100	100
ERX5780293	100	100	100
ERX5780294	100	100	100
ERX5780295	100	100	100
ERX5780296	100	100	100
ERX5780297	100	100	100
ERX5780298	100	100	100
ERX5780299	100	100	100
ERX5780300	100	100	100
ERX5780301	100	100	100
ERX5780302	100	100	100
ERX5780303	100	100	100
ERX5780304	100	100	100
ERX5780305	100	100	100
ERX5780306	100	100	100
ERX5780307	100	100	100
ERX5780308	100	100	100
ERX5780309	100	100	100
ERX5780310	100	100	100
ERX5780311	100	100	100
ERX5780312	100	100	100
ERX5780313	100	100	100
ERX5780314	100	100	100
ERX5780315	100	100	100
ERX5780316	100	100	100
ERX5780317	100	100	100
ERX5780318	100	100	100
ERX5780319	100	100	100
ERX5780320	100	100	100
ERX5780321	100	100	100
ERX5780322	100	100	100
ERX5780323	100	100	100
ERX5780324	100	100	100
ERX5780325	100	100	100
ERX5780326	100	100	100
ERX5780327	100	100	100
ERX5780328	100	100	100
ERX5780329	100	100	100
ERX5780330	100	100	100
ERX5780331	100	100	100
ERX5780332	100	100	100
ERX5780333	100	100	100
ERX5780334	100	100	100
ERX5780335	100	100	100
ERX5780336	100	100	100
ERX5780337	100	100	100
ERX5780338	100	100	100
ERX5780339	100	100	100
ERX5780340	100	100	100
ERX5780341	100	100	100
ERX5780342	100	100	100
ERX5780343	100	100	100
ERX5780344	100	100	100
ERX5780345	100	100	100
ERX5780346	100	100	100
ERX5780347	100	100	100
ERX5780348	100	100	100
ERX5780349	100	100	100
ERX5780350	100	100	100
ERX5780351	100	100	100
ERX5780352	100	100	100
ERX5780353	100	100	100
ERX5780354	100	100	100
ERX5780355	100	100	100
ERX5780356	100	100	100
ERX5780357	100	100	100
ERX5780358	100	100	100
ERX5780359	100	100	100
ERX5780360	100	100	100
ERX5780361	100	100	100
ERX5780362	100	100	100
ERX5780363	100	100	100
ERX5780364	100	100	100
ERX5780365	100	100	100
ERX5780366	100	100	100
ERX5780367	100	100	100
ERX5780368	100	100	100
ERX5780369	100	100	100
ERX5780370	100	100	100
ERX5780371	100	100	100
ERX5780372	100	100	100
ERX5780373	100	100	100
ERX5780374	100	100	100
ERX5780375	100	100	100
ERX5780376	100	100	100
ERX5780377	100	100	100
ERX5780378	100	100	100
ERX5780379	100	100	100
ERX5780380	100	100	100
ERX5780381	100	100	100
ERX5780382	100	100	100
ERX5780383	100	100	100
ERX5780384	100	100	100
ERX5780385	100	100	100
ERX5780386	100	100	100
ERX5780387	100	100	100
ERX5780388	100	100	100
ERX5780389	100	100	100
ERX5780390	100	100	100
ERX5780391	100	100	100
ERX5780392	100	100	100
ERX5780393	100	100	100
ERX5780394	100	100	100
ERX5780395	100	100	100
ERX5780396	100	100	100
ERX5780397	100	100	100
ERX5780398	100	100	100
ERX5780399	100	100	100
ERX5780400	100	100	100
ERX5780401	100	100	100
ERX5780402	100	100	100
ERX5780403	100	100	100
ERX5780404	100	100	100
ERX5780405	100	100	100
ERX5780406	100	100	100
ERX5780407	100	100	100
ERX5780408	100	100	100
ERX5780409	100	100	100
ERX5780410	100	100	100
ERX5780411	100	100	100
ERX5780412	100	100	100
ERX5780413	100	100	100
ERX5780414	100	100	100
ERX5780415	100	100	100
ERX5780416	100	100	100
ERX5780417	100	100	100
ERX5780418	100	100	100
ERX5780419	100	100	100
ERX5780420	100	100	100
ERX5780421	100	100	100
ERX5780422	100	100	100
ERX5780423	100	100	100
ERX5780424	100	100	100
ERX5780425	100	100	100
ERX5780426	100	100	100
ERX5780427	100	100	100
ERX5780428	100	100	100
ERX5780429	100	100	100
ERX5780430	100	100	100
ERX5780431	100	100	100
ERX5780432	100	100	100
ERX5780433	100	100	100
ERX5780434	100	100	100
ERX5780435	100	100	100
ERX5780436	100	100	100
ERX5780437	100	100	100
ERX5780438	100	100	100
ERX5780439	100	100	100
ERX5780440	100	100	100
ERX5780441	100	100	100
ERX5780442	100	100	100
ERX5780443	100	100	100
ERX5780444	100	100	100
ERX5780445	100	100	100
ERX5780446	100	100	100
ERX5780447	100	100	100
ERX5780448	100	100	100
ERX5780449	100	100	100
ERX5780450	100	100	100
ERX5780451	100	100	100
ERX5780452	100	100	100
ERX5780453	100	100	100
ERX5780454	100	100	100
ERX5780455	100	100	100
ERX5780456	100	100	100
ERX5780457	100	100	100
ERX5780458	100	100	100
ERX5780459	100	100	100
ERX5780460	100	100	100
ERX5780461	100	100	100
ERX5780462	100	100	100
ERX5780463	100	100	100
ERX5780464	100	100	100
ERX5780465	100	100	100
ERX5780466	100	100	100
ERX5780467	100	100	100
ERX5780468	100	100	100
ERX5780469	100	100	100
ERX5780470	100	100	100
ERX5780471	100	100	100
ERX5780472	100	100	100
ERX5780473	100	100	100
ERX5780474	100	100	100
ERX5780475	100	100	100
ERX5780476	100	100	100
ERX5780477	100	100	100
ERX5780478	100	100	100
ERX5780479	100	100	100
ERX5780480	100	100	100
ERX5780481	100	100	100
ERX5780482	100	100	100
ERX5780483	100	100	100
ERX5780484	100	100	100
ERX5780485	100	100	100
ERX5780486	100	100	100
ERX5780487	100	100	100
ERX5780488	100	100	100
ERX5780489	100	100	100
ERX5780490	100	100	100
ERX5780491	100	100	100
ERX5780492	100	100	100
ERX5780493	100	100	100
ERX5780494	100	100	100
ERX5780495	100	100	100
ERX5780496	100	100	100
ERX5780497	100	100	100
ERX5780498	100	100	100
ERX5780499	100	100	100
ERX5780500	100	100	100
ERX5780501	100	100	100
ERX5780502	100	100	100
ERX5780503	100	100	100
ERX5780504	100	100	100
ERX5780505	100	100	100
ERX5780506	100	100	100
ERX5780507	100	100	100
ERX5780508	100	100	100
ERX5780509	100	100	100
ERX5780510	100	100	100
ERX5780511	100	100	100
ERX5780512	100	100	100
ERX5780513	100	100	100
ERX5780515	100	100	100
ERX5780516	100	100	100
ERX5780517	100	100	100
ERX5780518	100	100	100
ERX5780519	100	100	100
ERX5780520	100	100	100
ERX5780521	100	100	100
ERX5780522	100	100	100
ERX5780523	100	100	100
ERX5780524	100	100	100
ERX5780525	100	100	100
ERX5780526	100	100	100
ERX5780527	100	100	100
ERX5780528	100	100	100
ERX5780529	100	100	100
ERX5780530	100	100	100
ERX5780531	100	100	100
ERX5780532	100	100	100
ERX5780533	100	100	100
ERX5780534	100	100	100
ERX5780535	100	100	100
ERX5780536	100	100	100
ERX5780537	100	100	100
ERX5780538	100	100	100
ERX5780539	100	100	100
ERX5780540	100	100	100
ERX5780541	100	100	100
ERX5780542	100	100	100
ERX5780543	100	100	100
ERX5780544	100	100	100
ERX5780545	100	100	100
ERX5780546	100	100	100
ERX5780547	100	100	100
ERX5780548	100	100	100
ERX5780549	100	100	100
ERX5780550	100	100	100
ERX5780551	100	100	100
ERX5780552	100	100	100
ERX5780553	100	100	100
ERX5780554	100	100	100
ERX5780555	100	100	100
ERX5780556	100	100	100
ERX5780557	100	100	100
ERX5780558	100	100	100
ERX5780559	100	100	100
ERX5780560	100	100	100
ERX5780561	100	100	100
ERX5780562	100	100	100
ERX5780563	100	100	100
ERX5780564	100	100	100
ERX5780565	100	100	100
ERX5780566	100	100	100
ERX5780567	100	100	100
ERX5780568	100	100	100
ERX5780569	100	100	100
ERX5780570	100	100	100
ERX5780571	100	100	100
ERX5780572	100	100	100
ERX5780573	100	100	100
ERX5780574	100	100	100
ERX5780575	100	100	100
ERX5780576	100	100	100
ERX5780577	100	100	100
ERX5780578	100	100	100
ERX5780579	100	100	100
ERX5780580	100	100	100
ERX5780581	100	100	100
ERX5780582	100	100	100
ERX5780583	100	100	100
ERX5780584	100	100	100
ERX5780585	100	100	100
ERX5780586	100	100	100
ERX5780587	100	100	100
ERX5780588	100	100	100
ERX5780589	100	100	100
ERX5780590	100	100	100
ERX5780591	100	100	100
ERX5780592	100	100	100
ERX5780593	100	100	100
ERX5780594	100	100	100
ERX5780595	100	100	100
ERX5780596	100	100	100
ERX5780597	100	100	100
ERX5780598	100	100	100
ERX5780599	100	100	100
ERX5780600	100	100	100
ERX5780601	100	100	100
ERX5780602	100	100	100
ERX5780603	100	100	100
ERX5780604	100	100	100
ERX5780605	100	100	100
ERX5780606	100	100	100
ERX5780607	100	100	100
ERX5780608	100	100	100
ERX5780609	100	100	100
ERX5780610	100	100	100
ERX5780611	100	100	100
ERX5780612	100	100	100
ERX5780613	100	100	100
ERX5780614	100	100	100
ERX5780615	100	100	100
ERX5780616	100	100	100
ERX5780617	100	100	100
ERX5780618	100	100	100
ERX5780619	100	100	100
ERX5780620	100	100	100
ERX5780621	100	100	100
ERX5780622	100	100	100
ERX5780623	100	100	100
ERX5780624	100	100	100
ERX5780625	100	100	100
ERX5780626	100	100	100
ERX5780627	100	100	100
ERX5780628	100	100	100
ERX5780629	100	100	100
ERX5780630	100	100	100
ERX5780631	100	100	100
ERX5780632	100	100	100
ERX5780633	100	100	100
ERX5780634	100	100	100
ERX5780635	100	100	100
ERX5780636	100	100	100
ERX5780637	100	100	100
ERX5780638	100	100	100
ERX5780639	100	100	100
ERX5780640	100	100	100
ERX5780641	100	100	100
ERX5780642	100	100	100
ERX5780643	100	100	100
ERX5780644	100	100	100
ERX5780645	100	100	100
ERX5780646	100	100	100
ERX5780647	100	100	100
ERX5780648	100	100	100
ERX5780649	100	100	100
ERX5780650	100	100	100
ERX5780651	100	100	100
ERX5780652	100	100	100
ERX5780653	100	100	100
ERX5780654	100	100	100
ERX5780655	100	100	100
ERX5780656	100	100	100
ERX5780657	100	100	100
ERX5780658	100	100	100
ERX5780659	100	100	100
ERX5780660	100	100	100
ERX5780661	100	100	100
ERX5780662	100	100	100
ERX5780663	100	100	100
ERX5780664	100	100	100
ERX5780665	100	100	100
ERX5780666	100	100	100
ERX5780667	100	100	100
ERX5780668	100	100	100
ERX5780669	100	100	100
ERX5780670	100	100	100
ERX5780671	100	100	100
ERX5780672	100	100	100
ERX5780673	100	100	100
ERX5780674	100	100	100
ERX5780675	100	100	100
ERX5780676	100	100	100
ERX5780677	100	100	100
ERX5780678	100	100	100
ERX5780679	100	100	100
ERX5780680	100	100	100
ERX5780681	100	100	100
ERX5780682	100	100	100
ERX5781314	100	100	100
ERX5781315	100	100	100
ERX5781316	100	100	100
ERX5781317	100	100	100
ERX5781318	100	100	100
ERX5781319	100	100	100
ERX5781320	100	100	100
ERX5781321	100	100	100
ERX5781322	100	100	100
ERX5781323	100	100	100
ERX5781324	100	100	100
ERX5781325	100	100	100
ERX5781326	100	100	100
ERX5781327	100	100	100
ERX5781328	100	100	100
ERX5781329	100	100	100
ERX5781330	100	100	100
ERX5781331	100	100	100
ERX5781332	100	100	100
ERX5781333	100	100	100
ERX5781334	100	100	100
ERX5781335	100	100	100
ERX5781336	100	100	100
ERX5781337	100	100	100
ERX5781338	100	100	100
ERX5781339	100	100	100
ERX5781340	100	100	100
ERX5781341	100	100	100
ERX5781342	100	100	100
ERX5781343	100	100	100
ERX5781344	100	100	100
ERX5781345	100	100	100
ERX5781346	100	100	100
ERX5781347	100	100	100
ERX5781348	100	100	100
ERX5781349	100	100	100
ERX5781350	100	100	100
ERX5781351	100	100	100
ERX5781352	100	100	100
ERX5781353	100	100	100
ERX5781354	100	100	100
ERX5781355	100	100	100
ERX5781356	100	100	100
ERX5781357	100	100	100
ERX5781358	100	100	100
ERX5781359	100	100	100
ERX5781360	100	100	100
ERX5781361	100	100	100
ERX5781362	100	100	100
ERX5781363	100	100	100
ERX5781364	100	100	100
ERX5781365	100	100	100
ERX5781366	100	100	100
ERX5781367	100	100	100
ERX5781368	100	100	100
ERX5781369	100	100	100
ERX5781370	100	100	100
ERX5781371	100	100	100
ERX5781372	100	100	100
ERX5781373	100	100	100
ERX5781374	100	100	100
ERX5781375	100	100	100
ERX5781376	100	100	100
ERX5781377	100	100	100
ERX5781378	100	100	100
ERX5781379	100	100	100
ERX5781380	100	100	100
ERX5781381	100	100	100
ERX5781382	100	100	100
ERX5781383	100	100	100
ERX5781384	100	100	100
ERX5781385	100	100	100
ERX5781386	100	100	100
ERX5781387	100	100	100
ERX5781388	100	100	100
ERX5781389	100	100	100
ERX5781390	100	100	100
ERX5781391	100	100	100
ERX5781392	100	100	100
ERX5781393	100	100	100
ERX5781394	100	100	100
ERX5781395	100	100	100
ERX5781396	100	100	100
ERX5781397	100	100	100
ERX5781398	100	100	100
ERX5781399	100	100	100
ERX5781400	100	100	100
ERX5781401	100	100	100
ERX5781402	100	100	100
ERX5781403	100	100	100
ERX5781404	100	100	100
ERX5781405	100	100	100
ERX5781406	100	100	100
ERX5781407	100	100	100
ERX5781408	100	100	100
ERX5781409	100	100	100
ERX5781410	100	100	100
ERX5781411	100	100	100
ERX5781412	100	100	100
ERX5781413	100	100	100
ERX5781414	100	100	100
ERX5781415	100	100	100
ERX5781416	100	100	100
ERX5781417	100	100	100
ERX5781418	100	100	100
ERX5781419	100	100	100
ERX5781420	100	100	100
ERX5781421	100	100	100
ERX5781422	100	100	100
ERX5781423	100	100	100
ERX5781424	100	100	100
ERX5781425	100	100	100
ERX5781426	100	100	100
ERX5781427	100	100	100
ERX5781428	100	100	100
ERX5781429	100	100	100
ERX5781430	100	100	100
ERX5781431	100	100	100
ERX5781432	100	100	100
ERX5781433	100	100	100
ERX5781434	100	100	100
ERX5781435	100	100	100
ERX5781436	100	100	100
ERX5781437	100	100	100
ERX5781438	100	100	100
ERX5781439	100	100	100
ERX5781440	100	100	100
ERX5781441	100	100	100
ERX5781442	100	100	100
ERX5781443	100	100	100
ERX5781444	100	100	100
ERX5781445	100	100	100
ERX5781446	100	100	100
ERX5781447	100	100	100
ERX5781448	100	100	100
ERX5781449	100	100	100
ERX5781450	100	100	100
ERX5781451	100	100	100
ERX5781452	100	100	100
ERX5781453	100	100	100
ERX5781454	100	100	100
ERX5781455	100	100	100
ERX5781456	100	100	100
ERX5781457	100	100	100
ERX5781458	100	100	100
ERX5781459	100	100	100
ERX5781460	100	100	100
ERX5781461	100	100	100
ERX5781462	100	100	100
ERX5781463	100	100	100
ERX5781464	100	100	100
ERX5781465	100	100	100
ERX5781466	100	100	100
ERX5781467	100	100	100
ERX5781468	100	100	100
ERX5781469	100	100	100
ERX5781470	100	100	100
ERX5781471	100	100	100
ERX5781472	100	100	100
ERX5781473	100	100	100
ERX5781474	100	100	100
ERX5781475	100	100	100
ERX5781476	100	100	100
ERX5781477	100	100	100
ERX5781478	100	100	100
ERX5781479	100	100	100
ERX5781480	100	100	100
ERX5781481	100	100	100
ERX5781482	100	100	100
ERX5781483	100	100	100
ERX5781484	100	100	100
ERX5781485	100	100	100
ERX5781486	100	100	100
ERX5781487	100	100	100
ERX5781488	100	100	100
ERX5781489	100	100	100
ERX5781490	100	100	100
ERX5781491	100	100	100
ERX5781492	100	100	100
ERX5781493	100	100	100
ERX5781494	100	100	100
ERX5781495	100	100	100
ERX5781496	100	100	100
ERX5781497	100	100	100
ERX5781498	100	100	100
ERX5781499	100	100	100
ERX5781500	100	100	100
ERX5781501	100	100	100
ERX5781502	100	100	100
ERX5781503	100	100	100
ERX5781504	100	100	100
ERX5781505	100	100	100
ERX5781506	100	100	100
ERX5781507	100	100	100
ERX5781508	100	100	100
ERX5781509	100	100	100
ERX5781510	100	100	100
ERX5781511	100	100	100
ERX5781512	100	100	100
ERX5781513	100	100	100
ERX5781514	100	100	100
ERX5781515	100	100	100
ERX5781516	100	100	100
ERX5781517	100	100	100
ERX5781518	100	100	100
ERX5781519	100	100	100
ERX5781520	100	100	100
ERX5781521	100	100	100
ERX5781522	100	100	100
ERX5781523	100	100	100
ERX5781524	100	100	100
ERX5781525	100	100	100
ERX5781526	100	100	100
ERX5781527	100	100	100
ERX5781528	100	100	100
ERX5781529	100	100	100
ERX5781530	100	100	100
ERX5781531	100	100	100
ERX5781532	100	100	100
ERX5781533	100	100	100
ERX5781534	100	100	100
ERX5781535	100	100	100
ERX5781536	100	100	100
ERX5781537	100	100	100
ERX5781538	100	100	100
ERX5781539	100	100	100
ERX5781540	100	100	100
ERX5781541	100	100	100
ERX5781542	100	100	100
ERX5781543	100	100	100
ERX5781544	100	100	100
ERX5781545	100	100	100
ERX5781546	100	100	100
ERX5781547	100	100	100
ERX5781548	100	100	100
ERX5781549	100	100	100
ERX5781550	100	100	100
ERX5781551	100	100	100
ERX5781552	100	100	100
ERX5781553	100	100	100
ERX5781554	100	100	100
ERX5781555	100	100	100
ERX5781556	100	100	100
ERX5781557	100	100	100
ERX5781558	100	100	100
ERX5781559	100	100	100
ERX5781560	100	100	100
ERX5781561	100	100	100
ERX5781562	100	100	100
ERX5781563	100	100	100
ERX5781564	100	100	100
ERX5781565	100	100	100
ERX5781566	100	100	100
ERX5781567	100	100	100
ERX5781568	100	100	100
ERX5781569	100	100	100
ERX5781570	100	100	100
ERX5781571	100	100	100
ERX5781572	100	100	100
ERX5781573	100	100	100
ERX5781574	100	100	100
ERX5781575	100	100	100
ERX5781576	100	100	100
ERX5781577	100	100	100
ERX5781578	100	100	100
ERX5781579	100	100	100
ERX5781580	100	100	100
ERX5781581	100	100	100
ERX5781582	100	100	100
ERX5781583	100	100	100
ERX5781584	100	100	100
ERX5781585	100	100	100
ERX5781586	100	100	100
ERX5781587	100	100	100
ERX5781588	100	100	100
ERX5781589	100	100	100
ERX5781590	100	100	100
ERX5781591	100	100	100
ERX5781592	100	100	100
ERX5781593	100	100	100
ERX5781594	100	100	100
ERX5781595	100	100	100
ERX5781596	100	100	100
ERX5781597	100	100	100
ERX5781598	100	100	100
ERX5781599	100	100	100
ERX5781600	100	100	100
ERX5781601	100	100	100
ERX5781602	100	100	100
ERX5781603	100	100	100
ERX5781604	100	100	100
ERX5781605	100	100	100
ERX5781606	100	100	100
ERX5781607	100	100	100
ERX5781608	100	100	100
ERX5781609	100	100	100
ERX5781610	100	100	100
ERX5781611	100	100	100
ERX5781612	100	100	100
ERX5781613	100	100	100
ERX5781614	100	100	100
ERX5781615	100	100	100
ERX5781616	100	100	100
ERX5781617	100	100	100
ERX5781618	100	100	100
ERX5781619	100	100	100
ERX5781620	100	100	100
ERX5781621	100	100	100
ERX5781622	100	100	100
ERX5781623	100	100	100
ERX5781624	100	100	100
ERX5781625	100	100	100
ERX5781626	100	100	100
ERX5781627	100	100	100
ERX5781628	100	100	100
ERX5781629	100	100	100
ERX5781630	100	100	100
ERX5781631	100	100	100
ERX5781632	100	100	100
ERX5781633	100	100	100
ERX5781634	100	100	100
ERX5781635	100	100	100
ERX5781636	100	100	100
ERX5781637	100	100	100
ERX5781638	100	100	100
ERX5781639	100	100	100
ERX5781640	100	100	100
ERX5781641	100	100	100
ERX5781642	100	100	100
ERX5781643	100	100	100
ERX5781644	100	100	100
ERX5781645	100	100	100
ERX5781646	100	100	100
ERX5781647	100	100	100
ERX5781648	100	100	100
ERX5781649	100	100	100
ERX5781650	100	100	100
ERX5781651	100	100	100
ERX5781652	100	100	100
ERX5781653	100	100	100
ERX5781654	100	100	100
ERX5781655	100	100	100
ERX5781656	100	100	100
ERX5781657	100	100	100
ERX5781658	100	100	100
ERX5781659	100	100	100
ERX5781660	100	100	100
ERX5781661	100	100	100
ERX5781662	100	100	100
ERX5781663	100	100	100
ERX5781664	100	100	100
ERX5781665	100	100	100
ERX5781666	100	100	100
ERX5781667	100	100	100
ERX5781668	100	100	100
ERX5781669	100	100	100
ERX5781670	100	100	100
ERX5781671	100	100	100
ERX5781672	100	100	100
ERX5781673	100	100	100
ERX5781674	100	100	100
ERX5781675	100	100	100
ERX5781676	100	100	100
ERX5781677	100	100	100
ERX5781678	100	100	100
ERX5781679	100	100	100
ERX5781680	100	100	100
ERX5781681	100	100	100
ERX5781682	100	100	100
ERX5781683	100	100	100
ERX5781684	100	100	100
ERX5781685	100	100	100
ERX5781686	100	100	100
ERX5781687	100	100	100
ERX5781688	100	100	100
ERX5781689	100	100	100
ERX5781690	100	100	100
ERX5781691	100	100	100
ERX5781692	100	100	100
ERX5781693	100	100	100
ERX5781694	100	100	100
ERX5781695	100	100	100
ERX5781696	100	100	100
ERX5781697	100	100	100
ERX5781698	100	100	100
ERX5781699	100	100	100
ERX5781700	100	100	100
ERX5781701	100	100	100
ERX5781702	100	100	100
ERX5781703	100	100	100
ERX5781704	100	100	100
ERX5781705	100	100	100
ERX5781706	100	100	100
ERX5781707	100	100	100
ERX5781708	100	100	100
ERX5781709	100	100	100
ERX5781710	100	100	100
ERX5781711	100	100	100
ERX5781712	100	100	100
ERX5781713	100	100	100
ERX5781714	100	100	100
ERX5781715	100	100	100
ERX5781716	100	100	100
ERX5781717	100	100	100
ERX5781718	100	100	100
ERX5781719	100	100	100
ERX5781720	100	100	100
ERX5781721	100	100	100
ERX5781722	100	100	100
ERX5781723	100	100	100
ERX5781724	100	100	100
ERX5781725	100	100	100
ERX5781726	100	100	100
ERX5781727	100	100	100
ERX5781728	100	100	100
ERX5781729	100	100	100
ERX5781730	100	100	100
ERX5781731	100	100	100
ERX5781732	100	100	100
ERX5781733	100	100	100
ERX5781734	100	100	100
ERX5781735	100	100	100
ERX5781736	100	100	100
ERX5781737	100	100	100
ERX5781738	100	100	100
ERX5781739	100	100	100
ERX5781740	100	100	100
ERX5781741	100	100	100
ERX5781742	100	100	100
ERX5781743	100	100	100
ERX5781744	100	100	100
ERX5781745	100	100	100
ERX5781746	100	100	100
ERX5781747	100	100	100
ERX5781748	100	100	100
ERX5781749	100	100	100
ERX5781750	100	100	100
ERX5781751	100	100	100
ERX5781752	100	100	100
ERX5781753	100	100	100
ERX5781754	100	100	100
ERX5781755	100	100	100
ERX5781756	100	100	100
ERX5781757	100	100	100
ERX5781758	100	100	100
ERX5781759	100	100	100
ERX5781760	100	100	100
ERX5781761	100	100	100
ERX5781762	100	100	100
ERX5781763	100	100	100
ERX5781764	100	100	100
ERX5781765	100	100	100
ERX5781766	100	100	100
ERX5781767	100	100	100
ERX5781768	100	100	100
ERX5781769	100	100	100
ERX5781770	100	100	100
ERX5781771	100	100	100
ERX5781773	100	100	100
ERX5781774	100	100	100
ERX5781775	100	100	100
ERX5781776	100	100	100
ERX5781777	100	100	100
ERX5781779	100	100	100
ERX5781780	100	100	100
ERX5781781	100	100	100
ERX5781782	100	100	100
ERX5781783	100	100	100
ERX5781784	100	100	100
ERX5781785	100	100	100
ERX5781786	100	100	100
ERX5781787	100	100	100
ERX5781788	100	100	100
ERX5781789	100	100	100
ERX5781790	100	100	100
ERX5781791	100	100	100
ERX5781792	100	100	100
